fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_en_cuarentena,timestamp_motivo,viaje_id_en_cuarentena,viaje_id_motivo,order_id_en_cuarentena,order_id_motivo,camion_id_en_cuarentena,camion_id_motivo,producto_id_en_cuarentena,producto_id_motivo,temperatura_cabina_c_en_cuarentena,temperatura_cabina_c_motivo,temp_unit_en_cuarentena,temp_unit_motivo,humedad_cabina_pct_en_cuarentena,humedad_cabina_pct_motivo,desviacion_termica_flag_en_cuarentena,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_en_cuarentena,desviacion_proximos_60min_flag_motivo,en_cuarentena,zona_horaria_origen
24674,2026-08-05 07:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,,C,72.8,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz
24675,2026-08-05 07:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.75,C,61.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24676,2026-08-05 08:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,4.5,C,75.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24677,2026-08-05 08:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,4.53,C,79.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24678,2026-08-05 09:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,5.49,C,77.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24679,2026-08-05 09:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,4.46,C,94.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24680,2026-08-05 10:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.9,C,79.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24681,2026-08-05 10:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,4.15,C,82.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24682,2026-08-05 11:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,4.76,C,68.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24683,2026-08-05 11:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,4.07,C,69.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24684,2026-08-05 12:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.96,C,68.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24685,2026-08-05 12:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,4.94,C,77.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24686,2026-08-05 13:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.46,C,82.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24687,2026-08-05 13:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,5.0,C,70.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24688,2026-08-05 14:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.98,C,92.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24689,2026-08-05 14:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,4.59,C,86.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24690,2026-08-05 15:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.58,C,85.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24691,2026-08-05 15:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,5.14,C,74.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24692,2026-08-05 16:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.98,C,89.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24693,2026-08-05 16:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.06,C,65.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24694,2026-08-05 17:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,2.95,C,82.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24695,2026-08-05 17:49:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,3.88,C,70.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24696,2026-08-05 18:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,5.41,C,75.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24697,2026-08-22 18:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,19.37,C,41.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24698,2026-08-22 19:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,21.2,C,55.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24699,2026-08-22 19:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,23.8,C,53.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24700,2026-08-22 20:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,15.84,C,49.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24701,2026-08-22 20:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,17.95,C,39.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24702,2026-08-22 21:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,18.55,C,44.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24703,2026-08-22 21:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,20.26,C,49.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24704,2026-08-22 22:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,18.52,C,54.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24705,2026-08-22 22:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,17.4,C,47.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24706,2026-08-22 23:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,19.07,C,61.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24707,2026-08-22 23:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,21.78,C,57.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24708,2026-08-23 00:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,21.68,C,48.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24709,2026-08-23 00:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,20.57,C,51.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24710,2026-08-23 01:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,21.81,C,50.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24711,2026-08-23 01:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,21.62,C,58.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24712,2026-08-23 02:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,18.72,C,49.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24713,2026-08-23 02:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,17.42,C,48.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24714,2026-08-23 03:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,16.19,C,47.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24715,2026-08-23 03:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,20.04,C,39.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24716,2026-08-23 04:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,21.88,C,37.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24717,2026-08-23 04:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,21.33,C,45.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24718,2026-08-23 05:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,22.0,C,55.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24719,2026-08-23 05:59:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,17.77,C,40.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24720,2026-08-23 06:29:00,VIA-01030,ORD-2026-01483,CAM-29,PROD-014,19.89,C,59.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24721,2026-08-24 00:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.62,C,64.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24722,2026-08-24 00:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.93,C,62.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24723,2026-08-24 01:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.51,C,75.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24724,2026-08-24 01:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.61,C,77.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24725,2026-08-24 02:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.99,C,81.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24726,2026-08-24 02:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,5.71,C,80.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24727,2026-08-24 03:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.46,C,78.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24728,2026-08-24 03:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.65,C,85.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24729,2026-08-24 04:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.56,C,88.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24730,2026-08-24 04:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.87,C,91.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24731,2026-08-24 05:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,5.44,C,83.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24732,2026-08-24 05:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,2.31,C,74.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24733,2026-08-24 06:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,2.37,C,93.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24734,2026-08-24 06:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.64,C,84.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24735,2026-08-24 07:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.26,C,93.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24736,2026-08-24 07:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.16,C,72.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24737,2026-08-24 08:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.17,C,74.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24738,2026-08-24 08:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.1,C,78.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24739,2026-08-24 09:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.21,C,76.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24740,2026-08-24 09:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.04,C,78.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24741,2026-08-24 10:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.16,C,92.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24742,2026-08-24 10:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.5,C,67.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24743,2026-08-24 11:05:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,3.3,C,85.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24744,2026-08-24 11:35:00,VIA-01031,ORD-2026-06251,CAM-26,PROD-052,4.38,C,74.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24745,2026-08-23 06:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,3.38,C,72.3,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24746,2026-08-23 06:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,3.53,C,81.6,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24747,2026-08-23 07:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,1.71,C,73.7,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24748,2026-08-23 07:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.15,C,76.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24749,2026-08-23 08:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,5.57,C,75.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24750,2026-08-23 08:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.45,C,81.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24751,2026-08-23 09:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.03,C,95.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24752,2026-08-23 09:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.29,C,83.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24753,2026-08-23 10:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.35,C,84.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24754,2026-08-23 10:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.22,C,81.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24755,2026-08-23 11:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,3.46,C,76.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24756,2026-08-23 11:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,3.84,C,69.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24757,2026-08-23 12:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,3.9,C,82.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24758,2026-08-23 12:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,2.57,C,83.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24759,2026-08-23 13:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,3.36,C,83.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24760,2026-08-23 13:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,3.54,C,88.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24761,2026-08-23 14:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.59,C,83.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24762,2026-08-23 14:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,5.28,C,66.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24763,2026-08-23 15:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.32,C,72.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24764,2026-08-23 15:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.45,C,75.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24765,2026-08-23 16:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,5.11,C,83.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24766,2026-08-23 16:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,2.85,C,78.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24767,2026-08-23 17:10:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,3.1,C,69.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24768,2026-08-23 17:40:00,VIA-01032,ORD-2026-01553,CAM-08,PROD-015,4.22,C,79.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24769,2026-08-10 23:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,17.85,C,39.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24770,2026-08-11 00:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,19.1,C,57.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24771,2026-08-11 00:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,17.12,C,46.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24772,2026-08-11 01:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,19.47,C,45.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24773,2026-08-11 01:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,18.72,C,44.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24774,2026-08-11 02:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,20.86,C,50.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24775,2026-08-11 02:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,18.15,C,44.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24776,2026-08-11 03:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,18.07,C,43.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24777,2026-08-11 03:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,16.83,C,50.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24778,2026-08-11 04:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,16.94,C,36.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24779,2026-08-11 04:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,21.31,C,57.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24780,2026-08-11 05:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,19.06,C,50.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24781,2026-08-11 05:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,21.8,C,49.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24782,2026-08-11 06:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,20.72,C,59.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24783,2026-08-11 06:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,18.62,C,48.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24784,2026-08-11 07:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,20.01,C,45.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24785,2026-08-11 07:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,18.67,C,54.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24786,2026-08-11 08:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,22.73,C,38.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24787,2026-08-11 08:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,19.37,C,41.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24788,2026-08-11 09:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,20.43,C,46.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24789,2026-08-11 09:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,22.73,C,54.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24790,2026-08-11 10:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,18.6,C,50.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24791,2026-08-11 10:58:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,21.18,C,41.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24792,2026-08-11 11:28:00,VIA-01033,ORD-2026-03450,CAM-26,PROD-055,21.33,C,52.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24793,2026-08-15 15:04:00,VIA-01034,ORD-2026-05339,CAM-19,PROD-051,-18.25,C,72.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24794,2026-08-15 15:34:00,VIA-01034,ORD-2026-05339,CAM-19,PROD-051,-18.25,C,65.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
24795,2026-08-15 16:04:00,VIA-01034,ORD-2026-05339,CAM-19,PROD-051,-17.58,C,67.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
