fila_bronze,viaje_id,order_id,camion_id_tratado,producto_id,timestamp_bolivia,temp_c,humedad_pct,objetivo_c,tolerancia_c,desvio_respecto_umbral_c,temp_lag1_c,temp_lag2_c,cambio_temp_c,pendiente_c_por_min,temp_media_historica_3,temp_max_historica_3,minutos_desde_inicio,categoria_logistica_tratada,tipo_camion_tratado,capacidad_kg_tratada,centro_distribucion_tratado,cantidad_solicitada_tratado,tiempo_entrega_prometido_hrs_tratado,temperatura_imputada_x,humedad_imputada,clasificacion_objetivo_60min,max_desvio_termico_proximos_60min_c,n_lecturas_futuras_60min,apta_clasificacion_60min,apta_regresion_60min
26149,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 10:08:00,20.38,51.6,20.0,5.0,-4.620000000000001,21.21,22.53,-0.8300000000000018,-0.027666666666666728,21.373333333333335,22.53,360.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-3.039999999999999,2,True,True
26150,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 10:38:00,20.13,47.2,20.0,5.0,-4.870000000000001,20.38,21.21,-0.25,-0.008333333333333333,20.573333333333334,21.21,390.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-3.039999999999999,1,True,True
26151,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 11:08:00,18.04,55.6,20.0,5.0,-3.039999999999999,20.13,20.38,-2.09,-0.06966666666666667,19.516666666666666,20.38,420.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-4.32,1,True,True
26153,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 12:08:00,20.68,46.4,20.0,5.0,-4.32,18.04,20.13,2.6400000000000006,0.04400000000000001,19.616666666666667,20.68,480.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-2.3299999999999983,2,True,True
26154,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 12:38:00,20.65,44.9,20.0,5.0,-4.350000000000001,20.68,18.04,-0.030000000000001137,-0.001000000000000038,19.79,20.68,510.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-2.3299999999999983,1,True,True
26155,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 13:08:00,22.67,63.7,20.0,5.0,-2.3299999999999983,20.65,20.68,2.020000000000003,0.06733333333333344,21.333333333333332,22.67,540.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-4.879999999999999,1,True,True
26157,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 14:08:00,19.88,50.3,20.0,5.0,-4.879999999999999,22.67,20.65,-2.7900000000000027,-0.04650000000000005,21.066666666666666,22.67,600.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-1.5300000000000011,2,True,True
26158,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 14:38:00,23.47,50.7,20.0,5.0,-1.5300000000000011,19.88,22.67,3.59,0.11966666666666666,22.006666666666664,23.47,630.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-2.75,2,True,True
26159,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 15:08:00,17.75,40.8,20.0,5.0,-2.75,23.47,19.88,-5.719999999999999,-0.19066666666666662,20.366666666666664,23.47,660.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,-4.620000000000001,1,True,True
26160,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 15:38:00,20.38,44.7,20.0,5.0,-4.620000000000001,17.75,23.47,2.629999999999999,0.08766666666666663,20.533333333333335,23.47,690.0,Seco,Refrigerado,5000,Cochabamba,201.0,48.0,False,False,0,,0,True,False
26161,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-17 23:49:00,19.79,50.4,20.0,5.0,-4.789999999999999,,,,,19.79,19.79,0.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.6999999999999993,2,True,True
26162,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 00:19:00,19.42,46.1,20.0,5.0,-4.420000000000002,19.79,,-0.36999999999999744,-0.012333333333333248,19.605,19.79,30.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.6999999999999993,2,True,True
26163,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 00:49:00,21.3,50.5,20.0,5.0,-3.6999999999999993,19.42,19.79,1.879999999999999,0.06266666666666663,20.17,21.3,60.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-1.120000000000001,2,True,True
26164,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 01:19:00,20.7,43.3,20.0,5.0,-4.300000000000001,21.3,19.42,-0.6000000000000014,-0.02000000000000005,20.473333333333333,21.3,90.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-1.120000000000001,2,True,True
26165,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 01:49:00,16.12,48.6,20.0,5.0,-1.120000000000001,20.7,21.3,-4.579999999999998,-0.15266666666666662,19.373333333333335,21.3,120.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.6999999999999993,2,True,True
26166,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 02:19:00,20.3,42.7,20.0,5.0,-4.699999999999999,16.12,20.7,4.18,0.13933333333333334,19.040000000000003,20.7,150.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.0500000000000007,2,True,True
26167,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 02:49:00,18.7,47.3,20.0,5.0,-3.6999999999999993,20.3,16.12,-1.6000000000000014,-0.05333333333333338,18.373333333333335,20.3,180.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.0500000000000007,2,True,True
26168,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 03:19:00,18.05,46.2,20.0,5.0,-3.0500000000000007,18.7,20.3,-0.6499999999999986,-0.02166666666666662,19.016666666666666,20.3,210.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.1999999999999993,2,True,True
26169,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 03:49:00,19.96,63.3,20.0,5.0,-4.960000000000001,18.05,18.7,1.9100000000000001,0.06366666666666668,18.903333333333332,19.96,240.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.1999999999999993,2,True,True
26170,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 04:19:00,21.8,48.3,20.0,5.0,-3.1999999999999993,19.96,18.05,1.8399999999999999,0.06133333333333333,19.936666666666667,21.8,270.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.75,2,True,True
26171,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 04:49:00,18.8,40.5,20.0,5.0,-3.8000000000000007,21.8,19.96,-3.0,-0.1,20.186666666666667,21.8,300.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.75,2,True,True
26172,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 05:19:00,18.75,49.9,20.0,5.0,-3.75,18.8,21.8,-0.05000000000000071,-0.0016666666666666904,19.783333333333335,21.8,330.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-4.289999999999999,2,True,True
26173,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 05:49:00,19.43,60.5,20.0,5.0,-4.43,18.75,18.8,0.6799999999999997,0.022666666666666658,18.993333333333332,19.43,360.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-4.289999999999999,2,True,True
26174,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 06:19:00,19.29,63.8,20.0,5.0,-4.289999999999999,19.43,18.75,-0.14000000000000057,-0.004666666666666685,19.156666666666666,19.43,390.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-1.8099999999999987,2,True,True
26175,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 06:49:00,19.67,42.2,20.0,5.0,-4.670000000000002,19.29,19.43,0.38000000000000256,0.012666666666666751,19.463333333333335,19.67,420.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-1.8099999999999987,2,True,True
26176,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 07:19:00,16.81,47.0,20.0,5.0,-1.8099999999999987,19.67,19.29,-2.860000000000003,-0.09533333333333344,18.59,19.67,450.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-4.239999999999998,2,True,True
26177,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 07:49:00,19.24,42.2,20.0,5.0,-4.239999999999998,16.81,19.67,2.4299999999999997,0.08099999999999999,18.573333333333334,19.67,480.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.719999999999999,2,True,True
26178,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 08:19:00,20.08,40.3,20.0,5.0,-4.920000000000002,19.24,16.81,0.8399999999999999,0.027999999999999994,18.709999999999997,20.08,510.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-3.719999999999999,2,True,True
26179,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 08:49:00,21.28,48.6,20.0,5.0,-3.719999999999999,20.08,19.24,1.2000000000000028,0.0400000000000001,20.2,21.28,540.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-2.8599999999999994,2,True,True
26180,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 09:19:00,18.83,47.5,20.0,5.0,-3.8299999999999983,21.28,20.08,-2.450000000000003,-0.08166666666666676,20.063333333333333,21.28,570.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-2.8599999999999994,2,True,True
26181,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 09:49:00,22.14,56.0,20.0,5.0,-2.8599999999999994,18.83,21.28,3.3100000000000023,0.11033333333333341,20.75,22.14,600.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-0.25,2,True,True
26182,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 10:19:00,20.83,43.1,20.0,5.0,-4.170000000000002,22.14,18.83,-1.3100000000000023,-0.04366666666666674,20.599999999999998,22.14,630.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-0.25,2,True,True
26183,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 10:49:00,24.75,60.3,20.0,5.0,-0.25,20.83,22.14,3.9200000000000017,0.13066666666666674,22.573333333333334,24.75,660.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,-2.969999999999999,1,True,True
26184,VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-18 11:19:00,22.03,44.6,20.0,5.0,-2.969999999999999,24.75,20.83,-2.719999999999999,-0.09066666666666663,22.536666666666665,24.75,690.0,Seco,Seco,12000,Tarija,173.0,24.0,False,False,0,,0,True,False
26185,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 03:10:00,5.32,87.9,4.0,2.0,-0.6799999999999997,,,,,5.32,5.32,0.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-0.9100000000000001,2,True,True
26186,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 03:40:00,3.94,78.5,4.0,2.0,-1.94,5.32,,-1.3800000000000003,-0.04600000000000001,4.63,5.32,30.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-0.9100000000000001,2,True,True
26187,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 04:10:00,5.09,82.8,4.0,2.0,-0.9100000000000001,3.94,5.32,1.15,0.03833333333333333,4.783333333333333,5.32,60.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.38,2,True,True
26188,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 04:40:00,3.38,79.1,4.0,2.0,-1.38,5.09,3.94,-1.71,-0.057,4.136666666666667,5.09,90.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.8200000000000003,2,True,True
26189,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 05:10:00,4.18,78.5,4.0,2.0,-1.8200000000000003,3.38,5.09,0.7999999999999998,0.02666666666666666,4.216666666666666,5.09,120.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.38,2,True,True
26190,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 05:40:00,4.08,79.5,4.0,2.0,-1.92,4.18,3.38,-0.09999999999999964,-0.0033333333333333214,3.8800000000000003,4.18,150.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.38,2,True,True
26191,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 06:10:00,4.62,75.4,4.0,2.0,-1.38,4.08,4.18,0.54,0.018000000000000002,4.293333333333334,4.62,180.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.4700000000000002,2,True,True
26192,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 06:40:00,3.47,72.8,4.0,2.0,-1.4700000000000002,4.62,4.08,-1.15,-0.03833333333333333,4.056666666666667,4.62,210.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.17,2,True,True
26193,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 07:10:00,4.38,77.0,4.0,2.0,-1.62,3.47,4.62,0.9099999999999997,0.030333333333333323,4.156666666666666,4.62,240.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-0.14000000000000012,2,True,True
26194,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 07:40:00,4.83,71.3,4.0,2.0,-1.17,4.38,3.47,0.4500000000000002,0.015000000000000006,4.226666666666667,4.83,270.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-0.14000000000000012,2,True,True
26195,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 08:10:00,2.14,75.0,4.0,2.0,-0.14000000000000012,4.83,4.38,-2.69,-0.08966666666666666,3.783333333333333,4.83,300.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.7800000000000002,2,True,True
26196,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 08:40:00,4.22,76.7,4.0,2.0,-1.7800000000000002,2.14,4.83,2.0799999999999996,0.06933333333333332,3.73,4.83,330.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.6900000000000004,2,True,True
26197,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 09:10:00,4.16,76.1,4.0,2.0,-1.8399999999999999,4.22,2.14,-0.05999999999999961,-0.001999999999999987,3.5066666666666664,4.22,360.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.6900000000000004,2,True,True
26198,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 09:40:00,4.31,85.2,4.0,2.0,-1.6900000000000004,4.16,4.22,0.14999999999999947,0.004999999999999982,4.2299999999999995,4.31,390.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.9000000000000004,2,True,True
26199,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 10:10:00,4.1,72.4,4.0,2.0,-1.9000000000000004,4.31,4.16,-0.20999999999999996,-0.006999999999999998,4.19,4.31,420.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.5899999999999999,2,True,True
26200,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 10:40:00,4.0,68.2,4.0,2.0,-2.0,4.1,4.31,-0.09999999999999964,-0.0033333333333333214,4.136666666666667,4.31,450.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.2999999999999998,2,True,True
26201,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 11:10:00,4.41,74.4,4.0,2.0,-1.5899999999999999,4.0,4.1,0.41000000000000014,0.01366666666666667,4.170000000000001,4.41,480.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.2999999999999998,2,True,True
26202,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 11:40:00,3.3,80.6,4.0,2.0,-1.2999999999999998,4.41,4.0,-1.1100000000000003,-0.03700000000000001,3.903333333333333,4.41,510.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-0.9100000000000001,2,True,True
26203,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 12:10:00,3.64,74.3,4.0,2.0,-1.6400000000000001,3.3,4.41,0.3400000000000003,0.011333333333333343,3.783333333333333,4.41,540.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-0.9100000000000001,2,True,True
26204,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 12:40:00,5.09,80.7,4.0,2.0,-0.9100000000000001,3.64,3.3,1.4499999999999997,0.048333333333333325,4.01,5.09,570.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.4400000000000004,2,True,True
26205,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 13:10:00,3.78,70.2,4.0,2.0,-1.7799999999999998,5.09,3.64,-1.31,-0.043666666666666666,4.17,5.09,600.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.4400000000000004,2,True,True
26206,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 13:40:00,4.56,70.0,4.0,2.0,-1.4400000000000004,3.78,5.09,0.7799999999999998,0.025999999999999992,4.476666666666667,5.09,630.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.7599999999999998,2,True,True
26207,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 14:10:00,3.87,80.0,4.0,2.0,-1.87,4.56,3.78,-0.6899999999999995,-0.022999999999999982,4.07,4.56,660.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,-1.7599999999999998,1,True,True
26208,VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 14:40:00,3.76,78.8,4.0,2.0,-1.7599999999999998,3.87,4.56,-0.11000000000000032,-0.0036666666666666774,4.0633333333333335,4.56,690.0,Fresco,Refrigerado,8000,Tarija,202.0,72.0,False,False,0,,0,True,False
26209,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 11:16:00,20.41111111111111,54.8,20.0,5.0,-4.588888888888889,,,,,20.41111111111111,20.41111111111111,0.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-2.9400000000000013,2,True,True
26210,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 11:46:00,20.14,48.0,20.0,5.0,-4.859999999999999,20.41111111111111,,-0.27111111111111086,-0.00903703703703703,20.275555555555556,20.41111111111111,30.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-2.9400000000000013,2,True,True
26211,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 12:16:00,22.06,45.7,20.0,5.0,-2.9400000000000013,20.14,20.41111111111111,1.9199999999999982,0.06399999999999993,20.87037037037037,22.06,60.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.3099999999999987,2,True,True
26212,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 12:46:00,20.84,36.2,20.0,5.0,-4.16,22.06,20.14,-1.2199999999999989,-0.04066666666666663,21.013333333333332,22.06,90.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.3099999999999987,2,True,True
26213,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 13:16:00,18.31,33.1,20.0,5.0,-3.3099999999999987,20.84,22.06,-2.530000000000001,-0.08433333333333337,20.403333333333332,22.06,120.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.530000000000001,2,True,True
26214,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 13:46:00,20.56,47.5,20.0,5.0,-4.440000000000001,18.31,20.84,2.25,0.075,19.903333333333332,20.84,150.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.530000000000001,2,True,True
26215,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 14:16:00,18.53,56.7,20.0,5.0,-3.530000000000001,20.56,18.31,-2.0299999999999976,-0.06766666666666658,19.133333333333333,20.56,180.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-4.440000000000001,2,True,True
26216,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 14:46:00,19.44,45.0,20.0,5.0,-4.440000000000001,18.53,20.56,0.9100000000000001,0.030333333333333337,19.51,20.56,210.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-1.5,2,True,True
26217,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 15:16:00,20.06,58.2,20.0,5.0,-4.940000000000001,19.44,18.53,0.6199999999999974,0.02066666666666658,19.343333333333334,20.06,240.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-1.0399999999999991,2,True,True
26218,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 15:46:00,23.5,49.3,20.0,5.0,-1.5,20.06,19.44,3.4400000000000013,0.11466666666666671,21.0,23.5,270.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-1.0399999999999991,2,True,True
26219,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 16:16:00,16.04,52.6,20.0,5.0,-1.0399999999999991,23.5,20.06,-7.460000000000001,-0.2486666666666667,19.866666666666667,23.5,300.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.120000000000001,2,True,True
26220,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 16:46:00,21.88,59.9,20.0,5.0,-3.120000000000001,16.04,23.5,5.84,0.19466666666666665,20.473333333333333,23.5,330.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-4.039999999999999,2,True,True
26221,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 17:16:00,20.27,55.7,20.0,5.0,-4.73,21.88,16.04,-1.6099999999999994,-0.05366666666666665,19.396666666666665,21.88,360.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-4.039999999999999,2,True,True
26222,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 17:46:00,20.96,46.5,20.0,5.0,-4.039999999999999,20.27,21.88,0.6900000000000013,0.02300000000000004,21.036666666666665,21.88,390.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-2.129999999999999,2,True,True
26223,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 18:16:00,20.64,53.9,20.0,5.0,-4.359999999999999,20.96,20.27,-0.3200000000000003,-0.010666666666666677,20.623333333333335,20.96,420.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-2.129999999999999,2,True,True
26224,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 18:46:00,17.13,48.4,20.0,5.0,-2.129999999999999,20.64,20.96,-3.5100000000000016,-0.11700000000000005,19.576666666666668,20.96,450.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.870000000000001,2,True,True
26225,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 19:16:00,21.13,47.3,20.0,5.0,-3.870000000000001,17.13,20.64,4.0,0.13333333333333333,19.633333333333333,21.13,480.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.9299999999999997,2,True,True
26226,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 19:46:00,20.67,45.3,20.0,5.0,-4.329999999999998,21.13,17.13,-0.4599999999999973,-0.015333333333333244,19.643333333333334,21.13,510.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-2.4299999999999997,2,True,True
26227,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 20:16:00,21.07,51.3,20.0,5.0,-3.9299999999999997,20.67,21.13,0.3999999999999986,0.013333333333333286,20.956666666666667,21.13,540.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-2.4299999999999997,2,True,True
26228,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 20:46:00,22.57,39.1,20.0,5.0,-2.4299999999999997,21.07,20.67,1.5,0.05,21.436666666666667,22.57,570.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.719999999999999,2,True,True
26229,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 21:16:00,21.28,61.2,20.0,5.0,-3.719999999999999,22.57,21.07,-1.2899999999999991,-0.04299999999999997,21.64,22.57,600.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.8299999999999983,2,True,True
26230,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 21:46:00,18.83,48.8,20.0,5.0,-3.8299999999999983,21.28,22.57,-2.450000000000003,-0.08166666666666676,20.893333333333334,22.57,630.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.789999999999999,2,True,True
26231,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 22:16:00,20.8,40.5,20.0,5.0,-4.199999999999999,18.83,21.28,1.9700000000000024,0.06566666666666675,20.30333333333333,21.28,660.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,-3.789999999999999,1,True,True
26232,VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 22:46:00,18.79,36.1,20.0,5.0,-3.789999999999999,20.8,18.83,-2.0100000000000016,-0.06700000000000005,19.473333333333333,20.8,690.0,Seco,Refrigerado,5000,Cochabamba,228.0,48.0,False,False,0,,0,True,False
26233,VIA-01094,ORD-2026-01593,CAM-08,PROD-025,2026-08-10 11:49:00,-17.69,83.3,-18.0,2.0,-1.6900000000000013,,,,,-17.69,-17.69,0.0,Congelado,Refrigerado,5000,Santa Cruz,422.0,72.0,False,False,0,-0.0799999999999983,2,True,True
26234,VIA-01094,ORD-2026-01593,CAM-08,PROD-025,2026-08-10 12:19:00,-16.08,65.7,-18.0,2.0,-0.0799999999999983,-17.69,,1.610000000000003,0.053666666666666765,-16.884999999999998,-16.08,30.0,Congelado,Refrigerado,5000,Santa Cruz,422.0,72.0,False,False,0,-0.8299999999999983,2,True,True
26235,VIA-01094,ORD-2026-01593,CAM-08,PROD-025,2026-08-10 12:49:00,-19.17,66.0,-18.0,2.0,-0.8299999999999983,-16.08,-17.69,-3.0900000000000034,-0.10300000000000012,-17.646666666666665,-16.08,60.0,Congelado,Refrigerado,5000,Santa Cruz,422.0,72.0,False,False,0,-1.370000000000001,2,True,True
26236,VIA-01094,ORD-2026-01593,CAM-08,PROD-025,2026-08-10 13:19:00,-18.61,63.5,-18.0,2.0,-1.3900000000000006,-19.17,-16.08,0.5600000000000023,0.01866666666666674,-17.953333333333333,-16.08,90.0,Congelado,Refrigerado,5000,Santa Cruz,422.0,72.0,False,False,0,-1.370000000000001,2,True,True
