viaje_id,order_id,camion_id_tratado,producto_id,inicio_viaje,fin_viaje,n_lecturas,n_lecturas_observadas,temperatura_promedio_c,temperatura_maxima_c,n_desviaciones,categoria_logistica,tipo_camion,centro_distribucion,tuvo_desviacion,apto_kpi_termico_observado
VIA-01045,ORD-2026-05898,CAM-11,PROD-052,2026-08-23 08:18:00,2026-08-23 19:48:00,24,24,3.97625,5.41,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01046,ORD-2026-00528,CAM-16,PROD-055,2026-08-30 22:39:00,2026-08-31 10:09:00,24,24,19.7575,23.19,0,Seco,Seco,Oruro,False,True
VIA-01047,ORD-2026-03272,CAM-02,PROD-015,2026-08-21 12:03:00,2026-08-21 23:33:00,24,24,4.012083333333334,5.87,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01048,ORD-2026-07222,CAM-19,PROD-027,2026-08-25 09:00:00,2026-08-25 20:30:00,24,24,3.830416666666667,5.38,0,Fresco,Refrigerado,Tarija,False,True
VIA-01049,ORD-2026-07114,CAM-02,PROD-022,2026-08-18 10:24:00,2026-08-18 21:54:00,24,24,3.93625,5.54,1,Fresco,Refrigerado,Cochabamba,True,True
VIA-01050,ORD-2026-03344,CAM-21,PROD-030,2026-08-15 12:38:00,2026-08-16 00:08:00,24,24,20.269166666666667,24.94,0,Seco,Seco,Tarija,False,True
VIA-01051,ORD-2026-02564,CAM-08,PROD-020,2026-08-02 15:02:00,2026-08-03 02:32:00,24,24,20.34958333333333,24.07,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-01052,ORD-2026-00663,CAM-29,PROD-030,2026-08-20 09:03:00,2026-08-20 20:33:00,24,24,20.092916666666667,25.35,1,Seco,Seco,Santa Cruz,True,True
VIA-01053,ORD-2026-00681,CAM-23,PROD-019,2026-08-22 10:29:00,2026-08-22 21:59:00,24,24,20.06375,23.71,0,Seco,Seco,Santa Cruz,False,True
VIA-01054,ORD-2026-03852,CAM-29,PROD-031,2026-08-01 18:26:00,2026-08-02 05:56:00,24,24,20.360416666666666,24.02,0,Seco,Seco,Santa Cruz,False,True
VIA-01055,ORD-2026-03571,CAM-21,PROD-031,2026-08-27 03:25:00,2026-08-27 14:55:00,24,24,20.372916666666665,24.5,0,Seco,Seco,Tarija,False,True
VIA-01056,ORD-2026-02364,CAM-28,PROD-008,2026-08-15 17:52:00,2026-08-16 05:22:00,24,24,-18.058287037037037,-16.96,0,Congelado,Refrigerado,La Paz,False,True
VIA-01057,ORD-2026-05880,CAM-08,PROD-056,2026-08-28 22:08:00,2026-08-29 09:38:00,24,24,3.754583333333333,5.46,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-01058,ORD-2026-01682,CAM-10,PROD-019,2026-08-18 12:12:00,2026-08-18 23:42:00,24,24,19.564166666666665,22.34,0,Seco,Refrigerado,La Paz,False,True
VIA-01059,ORD-2026-02280,CAM-25,PROD-015,2026-08-13 22:38:00,2026-08-14 10:08:00,24,24,3.9379166666666667,5.32,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01060,ORD-2026-06627,CAM-27,PROD-027,2026-08-02 12:38:00,2026-08-03 00:08:00,24,24,3.685416666666667,5.07,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01061,ORD-2026-05454,CAM-10,PROD-025,2026-08-07 12:13:00,2026-08-07 23:43:00,24,24,-17.86916666666667,-15.78,1,Congelado,Refrigerado,La Paz,True,True
VIA-01062,ORD-2026-01155,CAM-20,PROD-009,2026-08-18 23:55:00,2026-08-19 11:25:00,24,23,5.317391304347826,11.28,5,Fresco,Refrigerado,Oruro,True,True
VIA-01063,ORD-2026-01218,CAM-22,PROD-002,2026-08-27 19:34:00,2026-08-28 07:04:00,24,24,19.673333333333336,24.69,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01064,ORD-2026-01024,CAM-09,PROD-039,2026-08-28 04:15:00,2026-08-28 15:45:00,23,22,19.703181818181818,23.01,0,Seco,Seco,Santa Cruz,False,True
VIA-01065,ORD-2026-03910,CAM-16,PROD-057,2026-08-10 18:37:00,2026-08-11 06:07:00,24,24,20.348333333333333,24.34,0,Seco,Seco,Oruro,False,True
VIA-01066,ORD-2026-01223,CAM-24,PROD-020,2026-08-01 01:30:00,2026-08-01 13:00:00,24,24,19.990416666666665,23.32,0,Seco,Refrigerado,Oruro,False,True
VIA-01067,ORD-2026-05747,CAM-20,PROD-047,2026-08-26 09:03:00,2026-08-26 20:33:00,24,24,4.203333333333333,5.94,0,Fresco,Refrigerado,Oruro,False,True
VIA-01068,ORD-2026-01414,CAM-28,PROD-023,2026-08-07 11:58:00,2026-08-07 23:28:00,23,23,5.044347826086956,11.5,4,Fresco,Refrigerado,La Paz,True,True
VIA-01069,ORD-2026-04941,CAM-08,PROD-034,2026-08-02 03:35:00,2026-08-02 15:05:00,24,24,5.40125,12.02,6,Fresco,Refrigerado,Santa Cruz,True,True
VIA-01070,ORD-2026-03508,CAM-02,PROD-052,2026-08-20 16:11:00,2026-08-21 03:41:00,24,24,4.03625,5.52,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01071,ORD-2026-06244,CAM-08,PROD-056,2026-08-07 00:08:00,2026-08-07 11:38:00,23,23,5.430434782608696,11.38,5,Fresco,Refrigerado,Santa Cruz,True,True
VIA-01072,ORD-2026-04466,CAM-05,PROD-048,2026-08-21 04:17:00,2026-08-21 15:47:00,24,24,20.109583333333333,25.49,1,Seco,Seco,Cochabamba,True,True
VIA-01073,ORD-2026-05919,CAM-08,PROD-051,2026-08-19 03:56:00,2026-08-19 15:26:00,24,24,-18.230462962962964,-16.94,1,Congelado,Refrigerado,Santa Cruz,True,True
VIA-01074,ORD-2026-00246,CAM-18,PROD-046,2026-08-19 06:58:00,2026-08-19 18:28:00,24,24,19.460833333333333,24.89,0,Seco,Seco,Santa Cruz,False,True
VIA-01075,ORD-2026-00497,CAM-10,PROD-046,2026-08-10 01:21:00,2026-08-10 12:51:00,24,24,20.566666666666666,25.09,1,Seco,Refrigerado,La Paz,True,True
VIA-01076,ORD-2026-06633,CAM-08,PROD-005,2026-08-28 16:57:00,2026-08-29 04:27:00,24,24,19.527083333333334,23.94,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-01077,ORD-2026-06787,CAM-18,PROD-020,2026-08-28 22:24:00,2026-08-29 09:54:00,24,24,20.799583333333334,23.21,0,Seco,Seco,Santa Cruz,False,True
VIA-01078,ORD-2026-05026,CAM-19,PROD-006,2026-08-29 22:28:00,2026-08-30 09:58:00,24,24,20.627916666666668,23.6,0,Seco,Refrigerado,Tarija,False,True
VIA-01079,ORD-2026-03298,CAM-24,PROD-039,2026-08-28 12:04:00,2026-08-28 23:34:00,24,24,21.09208333333333,27.33,3,Seco,Refrigerado,Oruro,True,True
VIA-01080,ORD-2026-06445,CAM-29,PROD-019,2026-08-23 17:21:00,2026-08-24 04:51:00,24,24,19.587083333333336,21.59,0,Seco,Seco,Santa Cruz,False,True
VIA-01081,ORD-2026-02733,CAM-21,PROD-048,2026-08-21 07:44:00,2026-08-21 19:14:00,24,24,19.760833333333334,23.09,0,Seco,Seco,Tarija,False,True
VIA-01082,ORD-2026-01847,CAM-25,PROD-048,2026-08-11 14:28:00,2026-08-12 01:58:00,24,24,19.80375,22.4,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01083,ORD-2026-04410,CAM-20,PROD-033,2026-08-10 19:31:00,2026-08-11 07:01:00,24,24,20.564583333333335,24.71,0,Seco,Refrigerado,Oruro,False,True
VIA-01084,ORD-2026-05234,CAM-21,PROD-058,2026-08-02 19:51:00,2026-08-03 07:21:00,24,24,-16.414583333333333,-7.79,5,Congelado,Seco,Tarija,True,True
VIA-01085,ORD-2026-03726,CAM-27,PROD-010,2026-08-23 11:01:00,2026-08-23 22:31:00,24,24,20.11583333333333,22.23,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01086,ORD-2026-06737,CAM-08,PROD-047,2026-08-22 14:38:00,2026-08-23 02:08:00,24,23,3.9852173913043476,5.87,1,Fresco,Refrigerado,Santa Cruz,True,True
VIA-01087,ORD-2026-00853,CAM-08,PROD-011,2026-08-22 13:47:00,2026-08-23 01:17:00,24,24,-18.121666666666666,-16.59,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-01088,ORD-2026-05447,CAM-25,PROD-033,2026-08-17 00:46:00,2026-08-17 12:16:00,23,23,19.628260869565217,23.57,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01089,ORD-2026-01989,CAM-26,PROD-048,2026-08-20 13:02:00,2026-08-21 00:32:00,24,23,20.023913043478263,22.33,0,Seco,Refrigerado,Tarija,False,True
VIA-01090,ORD-2026-06698,CAM-01,PROD-024,2026-08-06 04:08:00,2026-08-06 15:38:00,22,22,20.363636363636363,23.47,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01091,ORD-2026-07070,CAM-21,PROD-007,2026-08-17 23:49:00,2026-08-18 11:19:00,24,24,19.919583333333332,24.75,0,Seco,Seco,Tarija,False,True
VIA-01092,ORD-2026-05200,CAM-26,PROD-023,2026-08-19 03:10:00,2026-08-19 14:40:00,24,24,4.109583333333333,5.32,0,Fresco,Refrigerado,Tarija,False,True
VIA-01093,ORD-2026-05297,CAM-01,PROD-017,2026-08-30 11:16:00,2026-08-30 22:46:00,24,24,20.246296296296297,23.5,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01094,ORD-2026-01593,CAM-08,PROD-025,2026-08-10 11:49:00,2026-08-10 23:19:00,23,23,-17.94086956521739,-16.06,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-01095,ORD-2026-00938,CAM-16,PROD-005,2026-08-09 21:41:00,2026-08-10 09:11:00,24,24,20.344166666666666,23.33,0,Seco,Seco,Oruro,False,True
VIA-01096,ORD-2026-02997,CAM-04,PROD-046,2026-08-30 11:57:00,2026-08-30 23:27:00,24,24,20.009583333333335,23.56,0,Seco,Seco,La Paz,False,True
VIA-01097,ORD-2026-00823,CAM-08,PROD-056,2026-08-04 12:38:00,2026-08-05 00:08:00,24,24,4.2625,5.69,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-01098,ORD-2026-03083,CAM-08,PROD-036,2026-08-17 18:58:00,2026-08-18 06:28:00,24,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-01099,ORD-2026-03719,CAM-30,PROD-048,2026-08-11 12:02:00,2026-08-11 23:02:00,23,23,19.93695652173913,24.7,0,Seco,Seco,Cochabamba,False,True
VIA-01100,ORD-2026-05806,CAM-04,PROD-028,2026-08-18 18:02:00,2026-08-19 05:32:00,24,0,,,0,Seco,Seco,La Paz,False,False
VIA-01101,ORD-2026-04615,CAM-23,PROD-048,2026-08-19 21:29:00,2026-08-20 08:59:00,24,24,20.68,24.42,0,Seco,Seco,Santa Cruz,False,True
VIA-01102,ORD-2026-04077,CAM-19,PROD-014,2026-08-14 02:58:00,2026-08-14 13:58:00,23,23,19.959130434782608,24.36,0,Seco,Refrigerado,Tarija,False,True
VIA-01103,ORD-2026-01077,CAM-08,PROD-043,2026-08-27 22:44:00,2026-08-28 10:14:00,24,24,-17.889166666666668,-16.59,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-01104,ORD-2026-03667,CAM-19,PROD-039,2026-08-16 18:36:00,2026-08-17 06:06:00,24,24,19.289166666666667,22.29,0,Seco,Refrigerado,Tarija,False,True
VIA-01105,ORD-2026-03439,CAM-20,PROD-001,2026-08-17 12:33:00,2026-08-18 00:03:00,24,24,4.0675,5.5,0,Fresco,Refrigerado,Oruro,False,True
VIA-01106,ORD-2026-03592,CAM-25,PROD-024,2026-08-12 21:04:00,2026-08-13 08:34:00,23,23,19.944347826086954,23.86,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01107,ORD-2026-05268,CAM-01,PROD-011,2026-08-10 17:19:00,2026-08-11 04:49:00,24,24,-18.078333333333333,-16.14,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-01108,ORD-2026-04770,CAM-11,PROD-004,2026-08-03 02:51:00,2026-08-03 14:21:00,24,24,4.210416666666666,5.68,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01109,ORD-2026-00358,CAM-08,PROD-023,2026-08-21 05:54:00,2026-08-21 17:24:00,24,24,4.100416666666667,5.9,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-01110,ORD-2026-01321,CAM-23,PROD-002,2026-08-29 14:47:00,2026-08-30 02:17:00,24,24,19.774166666666666,24.11,0,Seco,Seco,Santa Cruz,False,True
VIA-01111,ORD-2026-02451,CAM-03,PROD-030,2026-08-16 01:45:00,2026-08-16 13:15:00,24,24,19.924583333333334,24.67,0,Seco,Seco,Oruro,False,True
VIA-01112,ORD-2026-00941,CAM-10,PROD-056,2026-08-27 11:45:00,2026-08-27 23:15:00,24,24,4.110416666666667,5.27,0,Fresco,Refrigerado,La Paz,False,True
VIA-01113,ORD-2026-06311,CAM-25,PROD-043,2026-08-03 14:35:00,2026-08-04 02:05:00,24,24,-18.087500000000002,-16.53,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-01114,ORD-2026-05160,CAM-24,PROD-006,2026-08-19 04:54:00,2026-08-19 16:24:00,24,24,20.1875,22.39,0,Seco,Refrigerado,Oruro,False,True
VIA-01115,ORD-2026-02798,CAM-20,PROD-058,2026-08-19 05:23:00,2026-08-19 16:53:00,24,24,-16.117916666666666,-8.97,5,Congelado,Refrigerado,Oruro,True,True
VIA-01116,ORD-2026-00621,CAM-08,PROD-006,2026-08-30 02:52:00,2026-08-30 14:22:00,24,24,20.815833333333334,25.72,1,Seco,Refrigerado,Santa Cruz,True,True
VIA-01117,ORD-2026-00561,CAM-10,PROD-053,2026-08-30 22:57:00,2026-08-31 10:27:00,24,24,3.893333333333333,5.15,0,Fresco,Refrigerado,La Paz,False,True
VIA-01118,ORD-2026-04620,CAM-16,PROD-028,2026-08-22 09:40:00,2026-08-22 21:10:00,24,0,,,0,Seco,Seco,Oruro,False,False
VIA-01119,ORD-2026-01781,CAM-22,PROD-035,2026-08-11 15:40:00,2026-08-12 03:10:00,24,24,-18.15791666666667,-16.91,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-01120,ORD-2026-04030,CAM-09,PROD-039,2026-08-10 18:48:00,2026-08-11 06:18:00,24,24,21.204583333333336,23.72,0,Seco,Seco,Santa Cruz,False,True
VIA-01121,ORD-2026-07053,CAM-08,PROD-014,2026-08-04 02:08:00,2026-08-04 13:38:00,24,24,20.105,23.04,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-01122,ORD-2026-00625,CAM-26,PROD-055,2026-08-14 10:48:00,2026-08-14 22:18:00,24,24,19.674166666666668,22.96,0,Seco,Refrigerado,Tarija,False,True
VIA-01123,ORD-2026-06923,CAM-20,PROD-023,2026-08-09 03:52:00,2026-08-09 15:22:00,24,24,3.9908333333333332,5.56,0,Fresco,Refrigerado,Oruro,False,True
VIA-01124,ORD-2026-04353,CAM-20,PROD-021,2026-08-03 15:02:00,2026-08-04 02:32:00,24,24,4.071666666666666,5.63,0,Fresco,Refrigerado,Oruro,False,True
VIA-01125,ORD-2026-07496,CAM-08,PROD-044,2026-08-06 10:16:00,2026-08-06 21:46:00,23,23,5.409130434782608,10.17,6,Fresco,Refrigerado,Santa Cruz,True,True
VIA-01126,ORD-2026-02203,CAM-19,PROD-035,2026-08-06 15:17:00,2026-08-07 02:47:00,24,24,-18.1925,-16.78,0,Congelado,Refrigerado,Tarija,False,True
VIA-01127,ORD-2026-05285,CAM-26,PROD-041,2026-08-07 14:09:00,2026-08-08 01:39:00,24,24,-16.147916666666667,-9.41,6,Congelado,Refrigerado,Tarija,True,True
VIA-01128,ORD-2026-04177,CAM-26,PROD-051,2026-08-17 12:57:00,2026-08-18 00:27:00,24,24,-16.10625,-8.61,5,Congelado,Refrigerado,Tarija,True,True
VIA-01129,ORD-2026-07271,CAM-02,PROD-026,2026-08-14 12:31:00,2026-08-15 00:01:00,24,0,,,0,Fresco,Refrigerado,Cochabamba,False,False
VIA-01130,ORD-2026-05453,CAM-09,PROD-030,2026-08-20 01:16:00,2026-08-20 12:46:00,24,24,20.341666666666665,24.06,0,Seco,Seco,Santa Cruz,False,True
VIA-01131,ORD-2026-00375,CAM-19,PROD-003,2026-08-14 12:56:00,2026-08-15 00:26:00,24,24,19.795833333333334,23.99,0,Seco,Refrigerado,Tarija,False,True
VIA-01132,ORD-2026-05998,CAM-29,PROD-042,2026-08-12 17:21:00,2026-08-13 04:51:00,24,24,19.346666666666668,22.46,0,Seco,Seco,Santa Cruz,False,True
VIA-01133,ORD-2026-02173,CAM-21,PROD-003,2026-08-04 22:36:00,2026-08-05 10:06:00,24,24,19.56,23.6,1,Seco,Seco,Tarija,True,True
VIA-01134,ORD-2026-05392,CAM-09,PROD-012,2026-08-07 02:09:00,2026-08-07 13:39:00,24,23,20.25086956521739,22.97,0,Seco,Seco,Santa Cruz,False,True
VIA-01135,ORD-2026-05571,CAM-27,PROD-015,2026-08-20 12:12:00,2026-08-20 23:42:00,24,24,3.8804166666666666,5.29,1,Fresco,Refrigerado,Cochabamba,True,True
VIA-01136,ORD-2026-01716,CAM-19,PROD-022,2026-08-04 06:27:00,2026-08-04 17:57:00,24,24,3.6775,5.33,0,Fresco,Refrigerado,Tarija,False,True
VIA-01137,ORD-2026-05982,CAM-08,PROD-039,2026-08-19 18:06:00,2026-08-20 05:36:00,24,24,20.09125,22.42,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-01138,ORD-2026-04129,CAM-03,PROD-019,2026-08-24 15:05:00,2026-08-25 02:35:00,23,23,19.103478260869565,23.49,0,Seco,Seco,Oruro,False,True
VIA-01139,ORD-2026-04706,CAM-16,PROD-054,2026-08-22 08:58:00,2026-08-22 20:28:00,24,24,-17.729583333333334,-15.62,1,Congelado,Seco,Oruro,True,True
VIA-01140,ORD-2026-02119,CAM-10,PROD-023,2026-08-08 05:36:00,2026-08-08 17:06:00,24,24,3.9179166666666667,5.79,0,Fresco,Refrigerado,La Paz,False,True
VIA-01141,ORD-2026-06915,CAM-18,PROD-040,2026-08-06 18:53:00,2026-08-07 06:23:00,23,23,21.007826086956523,23.61,0,Seco,Seco,Santa Cruz,False,True
VIA-01142,ORD-2026-06640,CAM-28,PROD-008,2026-08-10 12:35:00,2026-08-11 00:05:00,24,23,-17.811739130434784,-16.22,0,Congelado,Refrigerado,La Paz,False,True
VIA-01143,ORD-2026-03531,CAM-27,PROD-019,2026-08-05 22:01:00,2026-08-06 09:31:00,24,24,19.330000000000002,22.39,0,Seco,Refrigerado,Cochabamba,False,True
VIA-01144,ORD-2026-04306,CAM-26,PROD-002,2026-08-17 06:38:00,2026-08-17 18:08:00,23,23,20.240434782608695,24.36,0,Seco,Refrigerado,Tarija,False,True
VIA-01145,ORD-2026-03801,CAM-13,PROD-006,2026-08-05 14:04:00,2026-08-06 01:34:00,24,24,19.98,23.59,0,Seco,Seco,Cochabamba,False,True
VIA-01146,ORD-2026-06006,CAM-08,PROD-036,2026-08-08 08:22:00,2026-08-08 19:52:00,24,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-01147,ORD-2026-07136,CAM-21,PROD-012,2026-08-01 05:24:00,2026-08-01 16:54:00,24,24,19.355,22.03,0,Seco,Seco,Tarija,False,True
VIA-01148,ORD-2026-03254,CAM-19,PROD-047,2026-08-19 14:34:00,2026-08-20 02:04:00,24,23,3.811304347826087,4.81,0,Fresco,Refrigerado,Tarija,False,True
VIA-01149,ORD-2026-03069,CAM-23,PROD-005,2026-08-19 05:34:00,2026-08-19 17:04:00,24,24,19.535833333333333,22.9,0,Seco,Seco,Santa Cruz,False,True
VIA-01150,ORD-2026-07470,CAM-28,PROD-029,2026-08-04 08:22:00,2026-08-04 19:52:00,24,24,20.31,23.26,0,Seco,Refrigerado,La Paz,False,True
VIA-01151,ORD-2026-01183,CAM-28,PROD-037,2026-08-10 20:58:00,2026-08-11 08:28:00,24,23,4.22,5.74,0,Fresco,Refrigerado,La Paz,False,True
VIA-01152,ORD-2026-02025,CAM-08,PROD-051,2026-08-16 04:36:00,2026-08-16 16:06:00,24,24,-16.073333333333334,-9.37,5,Congelado,Refrigerado,Santa Cruz,True,True
VIA-01153,ORD-2026-00679,CAM-02,PROD-027,2026-08-05 11:33:00,2026-08-05 23:03:00,24,24,4.015,5.68,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-01154,ORD-2026-02021,CAM-23,PROD-004,2026-08-05 19:32:00,2026-08-06 07:02:00,24,24,5.332916666666667,10.85,5,Fresco,Seco,Santa Cruz,True,True
VIA-01155,ORD-2026-05629,CAM-24,PROD-058,2026-08-07 10:13:00,2026-08-07 21:43:00,24,24,-18.11,-15.43,1,Congelado,Refrigerado,Oruro,True,True
VIA-01156,ORD-2026-03412,CAM-17,PROD-024,2026-08-07 02:14:00,2026-08-07 13:44:00,24,24,20.4,23.56,0,Seco,Seco,Cochabamba,False,True
VIA-01157,ORD-2026-07202,CAM-08,PROD-011,2026-08-23 23:42:00,2026-08-24 11:12:00,24,24,-18.05875,-15.8,1,Congelado,Refrigerado,Santa Cruz,True,True
VIA-01158,ORD-2026-02231,CAM-15,PROD-040,2026-08-24 13:59:00,2026-08-25 01:29:00,24,24,19.970000000000002,22.25,1,Seco,Refrigerado,La Paz,True,True
VIA-01159,ORD-2026-05279,CAM-01,PROD-054,2026-08-26 22:48:00,2026-08-27 10:18:00,23,23,-16.416521739130435,-9.6,5,Congelado,Refrigerado,Cochabamba,True,True
VIA-01160,ORD-2026-03068,CAM-07,PROD-032,2026-08-18 07:45:00,2026-08-18 19:15:00,24,24,19.839583333333334,23.2,0,Seco,Seco,La Paz,False,True
VIA-01161,ORD-2026-05416,CAM-03,PROD-014,2026-08-08 19:55:00,2026-08-09 07:25:00,24,24,20.59125,23.69,0,Seco,Seco,Oruro,False,True
VIA-01162,ORD-2026-04121,CAM-01,PROD-025,2026-08-07 16:20:00,2026-08-08 03:50:00,24,24,-16.602916666666665,-9.86,5,Congelado,Refrigerado,Cochabamba,True,True
VIA-01163,ORD-2026-03346,CAM-08,PROD-058,2026-08-01 14:13:00,2026-08-02 01:43:00,24,24,-17.77375,-16.56,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-01164,ORD-2026-05578,CAM-04,PROD-003,2026-08-03 03:15:00,2026-08-03 14:15:00,23,23,19.26304347826087,22.89,0,Seco,Seco,La Paz,False,True
VIA-01165,ORD-2026-03841,CAM-04,PROD-039,2026-08-05 15:16:00,2026-08-06 02:46:00,24,24,19.935416666666665,23.27,0,Seco,Seco,La Paz,False,True
VIA-01166,ORD-2026-01739,CAM-27,PROD-050,2026-08-16 00:41:00,2026-08-16 12:11:00,24,24,21.275833333333335,27.46,5,Seco,Refrigerado,Cochabamba,True,True
VIA-01167,ORD-2026-03631,CAM-26,PROD-053,2026-08-30 22:21:00,2026-08-31 09:51:00,24,24,3.9720833333333334,5.19,0,Fresco,Refrigerado,Tarija,False,True
VIA-01168,ORD-2026-01309,CAM-23,PROD-038,2026-08-26 20:31:00,2026-08-27 08:01:00,24,24,20.304166666666667,22.38,0,Seco,Seco,Santa Cruz,False,True
VIA-01169,ORD-2026-03782,CAM-26,PROD-022,2026-08-18 16:43:00,2026-08-19 04:13:00,24,24,3.999166666666667,5.51,0,Fresco,Refrigerado,Tarija,False,True
VIA-01170,ORD-2026-03441,CAM-19,PROD-039,2026-08-16 21:57:00,2026-08-17 09:27:00,24,24,21.5449537037037,29.67,5,Seco,Refrigerado,Tarija,True,True
VIA-01171,ORD-2026-03366,CAM-20,PROD-021,2026-08-06 14:34:00,2026-08-07 02:04:00,24,24,4.052083333333333,4.96,0,Fresco,Refrigerado,Oruro,False,True
VIA-01172,ORD-2026-02661,CAM-26,PROD-046,2026-08-01 21:15:00,2026-08-02 08:45:00,24,23,20.669565217391302,24.06,0,Seco,Refrigerado,Tarija,False,True
VIA-01173,ORD-2026-01654,CAM-15,PROD-025,2026-08-02 18:47:00,2026-08-03 06:17:00,23,23,-18.055652173913042,-16.84,0,Congelado,Refrigerado,La Paz,False,True
VIA-01174,ORD-2026-06477,CAM-09,PROD-016,2026-08-14 06:38:00,2026-08-14 18:08:00,24,24,19.515416666666667,22.64,1,Seco,Seco,Santa Cruz,True,True
VIA-01175,ORD-2026-00491,CAM-08,PROD-015,2026-08-16 06:15:00,2026-08-16 17:45:00,23,22,4.103181818181818,5.97,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-01176,ORD-2026-06794,CAM-20,PROD-051,2026-08-16 03:17:00,2026-08-16 14:47:00,24,24,-17.93375,-16.49,0,Congelado,Refrigerado,Oruro,False,True
VIA-01177,ORD-2026-00230,CAM-16,PROD-017,2026-08-04 18:01:00,2026-08-05 05:31:00,24,24,20.46708333333333,23.63,0,Seco,Seco,Oruro,False,True
VIA-01178,ORD-2026-02462,CAM-29,PROD-043,2026-08-30 23:22:00,2026-08-31 10:52:00,24,24,-18.216666666666665,-16.92,1,Congelado,Seco,Santa Cruz,True,True
VIA-01179,ORD-2026-04052,CAM-26,PROD-021,2026-08-06 02:02:00,2026-08-06 13:32:00,24,24,5.291666666666667,11.45,5,Fresco,Refrigerado,Tarija,True,True
VIA-01180,ORD-2026-00024,CAM-05,PROD-007,2026-08-15 06:30:00,2026-08-15 18:00:00,24,24,19.96875,21.97,0,Seco,Seco,Cochabamba,False,True
VIA-01181,ORD-2026-01540,CAM-19,PROD-057,2026-08-05 13:21:00,2026-08-06 00:51:00,23,23,19.530434782608694,24.12,0,Seco,Refrigerado,Tarija,False,True
VIA-01182,ORD-2026-01656,CAM-26,PROD-048,2026-08-12 15:33:00,2026-08-13 03:03:00,24,24,20.511666666666667,22.53,0,Seco,Refrigerado,Tarija,False,True
VIA-01183,ORD-2026-03968,CAM-19,PROD-039,2026-08-02 00:01:00,2026-08-02 11:31:00,24,24,20.089166666666667,23.69,0,Seco,Refrigerado,Tarija,False,True
VIA-01184,ORD-2026-01082,CAM-12,PROD-006,2026-08-28 21:57:00,2026-08-29 09:27:00,24,24,20.06833333333333,24.18,0,Seco,Seco,La Paz,False,True
VIA-01185,ORD-2026-02424,CAM-26,PROD-007,2026-08-30 15:42:00,2026-08-31 03:12:00,24,24,20.728333333333335,24.32,0,Seco,Refrigerado,Tarija,False,True
VIA-01186,ORD-2026-07167,CAM-19,PROD-034,2026-08-09 04:07:00,2026-08-09 15:37:00,24,24,3.9,5.68,0,Fresco,Refrigerado,Tarija,False,True
VIA-01187,ORD-2026-00145,CAM-20,PROD-059,2026-08-06 12:50:00,2026-08-07 00:20:00,24,24,19.650000000000002,23.92,1,Seco,Refrigerado,Oruro,True,True
VIA-01188,ORD-2026-04191,CAM-24,PROD-001,2026-08-04 03:54:00,2026-08-04 15:24:00,24,23,4.196086956521739,5.15,0,Fresco,Refrigerado,Oruro,False,True
VIA-01189,ORD-2026-00382,CAM-19,PROD-035,2026-08-29 14:50:00,2026-08-30 02:20:00,24,24,-17.975416666666668,-16.54,1,Congelado,Refrigerado,Tarija,True,True
VIA-01190,ORD-2026-04407,CAM-08,PROD-052,2026-08-27 10:54:00,2026-08-27 22:24:00,24,24,4.035,5.77,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-01191,ORD-2026-06803,CAM-05,PROD-014,2026-08-26 23:01:00,2026-08-27 10:31:00,24,24,20.220416666666665,23.72,0,Seco,Seco,Cochabamba,False,True
VIA-01192,ORD-2026-07156,CAM-20,PROD-008,2026-08-27 17:31:00,2026-08-28 05:01:00,24,24,-16.18875,-8.32,6,Congelado,Refrigerado,Oruro,True,True
