fila_bronze,movimiento_id,lote_id,producto_id,centro_distribucion,fecha_ingreso,fecha_salida,fecha_vencimiento,cantidad_ingreso,cantidad_salida,cantidad_merma,dias_en_almacen,costo_unitario_bob,movimiento_id_en_cuarentena,movimiento_id_motivo,lote_id_en_cuarentena,lote_id_motivo,producto_id_en_cuarentena,producto_id_motivo,centro_distribucion_en_cuarentena,centro_distribucion_motivo,fecha_ingreso_en_cuarentena,fecha_ingreso_motivo,fecha_salida_en_cuarentena,fecha_salida_motivo,fecha_vencimiento_en_cuarentena,fecha_vencimiento_motivo,cantidad_ingreso_en_cuarentena,cantidad_ingreso_motivo,cantidad_salida_en_cuarentena,cantidad_salida_motivo,cantidad_merma_en_cuarentena,cantidad_merma_motivo,dias_en_almacen_en_cuarentena,dias_en_almacen_motivo,costo_unitario_bob_en_cuarentena,costo_unitario_bob_motivo,en_cuarentena_diagnostico,acciones_tratamiento,motivos_tratamiento,fecha_ingreso_tratada,fecha_salida_tratada,fecha_vencimiento_tratada,producto_id_tratado,cantidad_ingreso_tratada,cantidad_salida_tratada,cantidad_merma_tratada,dias_en_almacen_tratada,costo_unitario_bob_tratada,vida_util_producto_dias_usada,vencimiento_imputado,motivo_cuarentena_final,saldo_unidades_inventario,riesgo_salida_post_vencimiento,riesgo_basado_en_vencimiento_imputado,en_cuarentena_final,decision_tratamiento,apto_kpi_vencimiento_observado
4361,MOV-004361,LOT-2026-04361,PROD-057,Oruro,2026-08-18,2026-08-30,2027-08-18,299,290,2,12,16.73,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-18,2026-08-30,2027-08-18,PROD-057,299,290,2,12,16.73,365.0,False,,7,False,False,False,SILVER,True
4362,MOV-004362,LOT-2026-04362,PROD-017,Cochabamba,2026-08-10,2026-09-06,2027-08-10,474,469,3,27,34.67,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-10,2026-09-06,2027-08-10,PROD-017,474,469,3,27,34.67,365.0,False,,2,False,False,False,SILVER,True
4363,MOV-004363,LOT-2026-04363,PROD-050,Santa Cruz,2026-07-26,2026-08-09,2027-07-26,993,980,6,14,46.57,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-26,2026-08-09,2027-07-26,PROD-050,993,980,6,14,46.57,365.0,False,,7,False,False,False,SILVER,True
4364,MOV-004364,LOT-2026-04364,PROD-053,Santa Cruz,2026-05-07,2026-05-15,2026-05-25,439,422,11,8,52.38,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-07,2026-05-15,2026-05-25,PROD-053,439,422,11,8,52.38,18.0,False,,6,False,False,False,SILVER,True
4365,MOV-004365,LOT-2026-04365,PROD-039,Tarija,2026-05-22,2026-06-24,2027-05-22,820,807,6,33,53.27,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-22,2026-06-24,2027-05-22,PROD-039,820,807,6,33,53.27,365.0,False,,7,False,False,False,SILVER,True
4366,MOV-004366,LOT-2026-04366,PROD-051,La Paz,2026-06-25,2026-07-12,2026-12-22,205,200,3,17,24.83,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-25,2026-07-12,2026-12-22,PROD-051,205,200,3,17,24.83,180.0,False,,2,False,False,False,SILVER,True
4367,MOV-004367,LOT-2026-04367,PROD-029,La Paz,2026-06-18,2026-07-22,2027-06-18,273,263,3,34,81.05,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-18,2026-07-22,2027-06-18,PROD-029,273,263,3,34,81.05,365.0,False,,7,False,False,False,SILVER,True
4368,MOV-004368,LOT-2026-04368,PROD-006,Oruro,2026-05-12,2026-06-05,2027-05-12,870,858,6,24,29.49,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-12,2026-06-05,2027-05-12,PROD-006,870,858,6,24,29.49,365.0,False,,6,False,False,False,SILVER,True
4369,MOV-004369,LOT-2026-04369,PROD-028,Cochabamba,2026-07-18,2026-08-24,2027-07-18,167,162,2,37,27.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-18,2026-08-24,2027-07-18,PROD-028,167,162,2,37,27.13,365.0,False,,3,False,False,False,SILVER,True
4370,MOV-004370,LOT-2026-04370,PROD-057,La Paz,2026-06-27,2026-07-22,2027-06-27,699,688,5,25,16.73,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-27,2026-07-22,2027-06-27,PROD-057,699,688,5,25,16.73,365.0,False,,6,False,False,False,SILVER,True
4371,MOV-004371,LOT-2026-04371,PROD-006,La Paz,2026-05-16,2026-05-28,2027-05-16,142,136,1,12,29.49,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-16,2026-05-28,2027-05-16,PROD-006,142,136,1,12,29.49,365.0,False,,5,False,False,False,SILVER,True
4372,MOV-004372,LOT-2026-04372,PROD-045,Tarija,2026-06-06,2026-06-10,2026-06-24,417,401,11,4,27.1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-06,2026-06-10,2026-06-24,PROD-045,417,401,11,4,27.1,18.0,False,,5,False,False,False,SILVER,True
4373,MOV-004373,LOT-2026-04373,PROD-027,Cochabamba,2026-08-08,2026-08-19,2026-08-26,751,728,20,11,64.06,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-08,2026-08-19,2026-08-26,PROD-027,751,728,20,11,64.06,18.0,False,,3,False,False,False,SILVER,True
4374,MOV-004374,LOT-2026-04374,PROD-046,Tarija,2026-05-09,2026-06-06,2027-05-09,665,656,4,28,25.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-09,2026-06-06,2027-05-09,PROD-046,665,656,4,28,25.66,365.0,False,,5,False,False,False,SILVER,True
4375,MOV-004375,LOT-2026-04375,PROD-033,Santa Cruz,2026-05-07,2026-06-02,2027-05-07,165,160,1,26,30.56,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-07,2026-06-02,2027-05-07,PROD-033,165,160,1,26,30.56,365.0,False,,4,False,False,False,SILVER,True
4376,MOV-004376,LOT-2026-04376,PROD-029,Oruro,2026-06-23,2026-07-09,2027-06-23,529,520,4,16,81.05,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-23,2026-07-09,2027-06-23,PROD-029,529,520,4,16,81.05,365.0,False,,5,False,False,False,SILVER,True
4377,MOV-004377,LOT-2026-04377,PROD-013,Santa Cruz,2026-05-09,2026-05-16,2026-05-27,918,885,30,7,46.59,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-09,2026-05-16,2026-05-27,PROD-013,918,885,30,7,46.59,18.0,False,,3,False,False,False,SILVER,True
4378,MOV-004378,LOT-2026-04378,PROD-054,La Paz,2026-06-18,2026-06-29,2026-12-15,729,716,9,11,79.92,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-18,2026-06-29,2026-12-15,PROD-054,729,716,9,11,79.92,180.0,False,,4,False,False,False,SILVER,True
4379,MOV-004379,LOT-2026-04379,PROD-051,La Paz,2026-08-07,2026-08-15,2027-02-03,64,56,1,8,24.83,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-07,2026-08-15,2027-02-03,PROD-051,64,56,1,8,24.83,180.0,False,,7,False,False,False,SILVER,True
4380,MOV-004380,LOT-2026-04380,PROD-028,La Paz,2026-05-18,2026-06-16,2027-05-18,592,584,4,29,27.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-18,2026-06-16,2027-05-18,PROD-028,592,584,4,29,27.13,365.0,False,,4,False,False,False,SILVER,True
4381,MOV-004381,LOT-2026-04381,PROD-031,Cochabamba,2026-07-27,2026-08-24,2027-07-27,461,454,4,28,50.89,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-27,2026-08-24,2027-07-27,PROD-031,461,454,4,28,50.89,365.0,False,,3,False,False,False,SILVER,True
4382,MOV-004382,LOT-2026-04382,PROD-046,Tarija,2026-08-06,2026-08-24,2027-08-06,295,289,3,18,25.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-06,2026-08-24,2027-08-06,PROD-046,295,289,3,18,25.66,365.0,False,,3,False,False,False,SILVER,True
4383,MOV-004383,LOT-2026-04383,PROD-022,La Paz,2026-06-24,2026-07-13,2026-07-12,62,54,2,19,24.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-06-24,2026-07-13,2026-07-12,PROD-022,62,54,2,19,24.66,18.0,False,,6,True,False,False,SILVER,True
4384,MOV-004384,LOT-2026-04384,PROD-049,Tarija,2026-06-04,2026-07-04,2026-06-22,854,808,46,30,53.71,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-06-04,2026-07-04,2026-06-22,PROD-049,854,808,46,30,53.71,18.0,False,,0,True,False,False,SILVER,True
4385,MOV-004385,LOT-2026-04385,PROD-032,La Paz,2026-06-17,2026-07-21,2027-06-17,436,431,3,34,33.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-17,2026-07-21,2027-06-17,PROD-032,436,431,3,34,33.13,365.0,False,,2,False,False,False,SILVER,True
4386,MOV-004386,LOT-2026-04386,PROD-043,Santa Cruz,2026-05-30,2026-06-09,2026-11-26,532,519,8,10,16.46,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-30,2026-06-09,2026-11-26,PROD-043,532,519,8,10,16.46,180.0,False,,5,False,False,False,SILVER,True
4387,MOV-004387,LOT-2026-04387,PROD-022,Tarija,2026-05-01,2026-05-30,2026-05-19,511,479,26,29,24.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-05-01,2026-05-30,2026-05-19,PROD-022,511,479,26,29,24.66,18.0,False,,6,True,False,False,SILVER,True
4388,MOV-004388,LOT-2026-04388,PROD-024,Oruro,2026-05-30,2026-06-23,2027-05-30,575,570,5,24,16.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-30,2026-06-23,2027-05-30,PROD-024,575,570,5,24,16.74,365.0,False,,0,False,False,False,SILVER,True
4389,MOV-004389,LOT-2026-04389,PROD-051,Tarija,2026-06-22,2026-07-09,2026-12-19,971,955,13,17,24.83,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-22,2026-07-09,2026-12-19,PROD-051,971,955,13,17,24.83,180.0,False,,3,False,False,False,SILVER,True
4390,MOV-004390,LOT-2026-04390,PROD-036,Cochabamba,2026-07-22,2026-09-04,2026-08-09,307,281,24,44,58.54,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-07-22,2026-09-04,2026-08-09,PROD-036,307,281,24,44,58.54,18.0,False,,2,True,False,False,SILVER,True
4391,MOV-004391,LOT-2026-04391,PROD-042,Tarija,2026-06-28,2026-07-10,2027-06-28,188,183,1,12,55.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-28,2026-07-10,2027-06-28,PROD-042,188,183,1,12,55.74,365.0,False,,4,False,False,False,SILVER,True
4392,MOV-004392,LOT-2026-04392,PROD-004,Tarija,2026-08-13,2026-08-18,2026-08-31,175,170,5,5,16.27,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-13,2026-08-18,2026-08-31,PROD-004,175,170,5,5,16.27,18.0,False,,0,False,False,False,SILVER,True
4393,MOV-004393,LOT-2026-04393,PROD-024,Santa Cruz,2026-07-17,2026-08-08,2027-07-17,606,601,3,22,16.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-17,2026-08-08,2027-07-17,PROD-024,606,601,3,22,16.74,365.0,False,,2,False,False,False,SILVER,True
4394,MOV-004394,LOT-2026-04394,PROD-041,Oruro,2026-07-29,2026-08-07,2027-01-25,700,689,10,9,48.44,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-29,2026-08-07,2027-01-25,PROD-041,700,689,10,9,48.44,180.0,False,,1,False,False,False,SILVER,True
4395,MOV-004395,LOT-2026-04395,PROD-026,La Paz,2026-07-31,2026-08-18,2026-08-18,545,519,19,18,28.64,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-31,2026-08-18,2026-08-18,PROD-026,545,519,19,18,28.64,18.0,False,,7,False,False,False,SILVER,True
4396,MOV-004396,LOT-2026-04396,PROD-048,Cochabamba,2026-07-09,2026-07-25,2027-07-09,754,746,4,16,49.21,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-09,2026-07-25,2027-07-09,PROD-048,754,746,4,16,49.21,365.0,False,,4,False,False,False,SILVER,True
4397,MOV-004397,LOT-2026-04397,PROD-031,Cochabamba,2026-05-06,2026-05-20,2027-05-06,413,404,2,14,50.89,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-06,2026-05-20,2027-05-06,PROD-031,413,404,2,14,50.89,365.0,False,,7,False,False,False,SILVER,True
4398,MOV-004398,LOT-2026-04398,PROD-060,Santa Cruz,2026-08-15,2026-08-21,2027-02-11,276,273,3,6,30.63,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-15,2026-08-21,2027-02-11,PROD-060,276,273,3,6,30.63,180.0,False,,0,False,False,False,SILVER,True
4399,MOV-004399,LOT-2026-04399,PROD-047,Tarija,2026-07-27,2026-08-16,2026-08-14,758,725,28,20,68.27,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-07-27,2026-08-16,2026-08-14,PROD-047,758,725,28,20,68.27,18.0,False,,5,True,False,False,SILVER,True
4400,MOV-004400,LOT-2026-04400,PROD-031,La Paz,2026-08-12,2026-09-11,2027-08-12,978,970,5,30,50.89,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-12,2026-09-11,2027-08-12,PROD-031,978,970,5,30,50.89,365.0,False,,3,False,False,False,SILVER,True
4401,MOV-004401,LOT-2026-04401,PROD-001,Oruro,2026-05-12,2026-06-04,2026-05-30,523,497,22,23,20.26,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-05-12,2026-06-04,2026-05-30,PROD-001,523,497,22,23,20.26,18.0,False,,4,True,False,False,SILVER,True
4402,MOV-004402,LOT-2026-04402,PROD-036,Cochabamba,2026-05-10,2026-05-23,2026-05-28,56,47,2,13,58.54,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-10,2026-05-23,2026-05-28,PROD-036,56,47,2,13,58.54,18.0,False,,7,False,False,False,SILVER,True
4403,MOV-004403,LOT-2026-04403,PROD-012,Santa Cruz,2026-07-29,2026-08-21,2027-07-29,974,966,6,23,59.96,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-29,2026-08-21,2027-07-29,PROD-012,974,966,6,23,59.96,365.0,False,,2,False,False,False,SILVER,True
4404,MOV-004404,LOT-2026-04404,PROD-022,Tarija,2026-08-02,2026-08-19,2026-08-20,735,702,27,17,24.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-02,2026-08-19,2026-08-20,PROD-022,735,702,27,17,24.66,18.0,False,,6,False,False,False,SILVER,True
4405,MOV-004405,LOT-2026-04405,PROD-015,La Paz,2026-06-30,2026-07-19,2026-07-18,72,66,3,19,68.74,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-06-30,2026-07-19,2026-07-18,PROD-015,72,66,3,19,68.74,18.0,False,,3,True,False,False,SILVER,True
4406,MOV-004406,LOT-2026-04406,PROD-037,Tarija,2026-06-11,2026-06-18,2026-06-29,645,626,19,7,25.76,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-11,2026-06-18,2026-06-29,PROD-037,645,626,19,7,25.76,18.0,False,,0,False,False,False,SILVER,True
4407,MOV-004407,LOT-2026-04407,PROD-019,Oruro,2026-05-02,2026-05-22,2027-05-02,693,683,4,20,62.3,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-02,2026-05-22,2027-05-02,PROD-019,693,683,4,20,62.3,365.0,False,,6,False,False,False,SILVER,True
4408,MOV-004408,LOT-2026-04408,PROD-017,Cochabamba,2026-05-05,2026-05-24,2027-05-05,711,704,5,19,34.67,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-05,2026-05-24,2027-05-05,PROD-017,711,704,5,19,34.67,365.0,False,,2,False,False,False,SILVER,True
4409,MOV-004409,LOT-2026-04409,PROD-027,Santa Cruz,2026-07-16,2026-07-23,2026-08-03,106,97,3,7,64.06,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-16,2026-07-23,2026-08-03,PROD-027,106,97,3,7,64.06,18.0,False,,6,False,False,False,SILVER,True
4410,MOV-004410,LOT-2026-04410,PROD-022,La Paz,2026-06-04,2026-06-10,2026-06-22,265,251,7,6,24.66,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-04,2026-06-10,2026-06-22,PROD-022,265,251,7,6,24.66,18.0,False,,7,False,False,False,SILVER,True
4411,MOV-004411,LOT-2026-04411,PROD-033,Oruro,2026-05-25,2026-06-08,2027-05-25,233,231,2,14,30.56,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-25,2026-06-08,2027-05-25,PROD-033,233,231,2,14,30.56,365.0,False,,0,False,False,False,SILVER,True
4412,MOV-004412,LOT-2026-04412,PROD-008,Tarija,2026-06-24,2026-07-08,2026-12-21,506,495,6,14,79.52,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-24,2026-07-08,2026-12-21,PROD-008,506,495,6,14,79.52,180.0,False,,5,False,False,False,SILVER,True
4413,MOV-004413,LOT-2026-04413,PROD-003,Cochabamba,2026-06-26,2026-07-15,2027-06-26,598,591,4,19,68.01,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-26,2026-07-15,2027-06-26,PROD-003,598,591,4,19,68.01,365.0,False,,3,False,False,False,SILVER,True
4414,MOV-004414,LOT-2026-04414,PROD-054,Santa Cruz,2026-05-14,2026-05-30,2026-11-10,268,259,4,16,79.92,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-14,2026-05-30,2026-11-10,PROD-054,268,259,4,16,79.92,180.0,False,,5,False,False,False,SILVER,True
4415,MOV-004415,LOT-2026-04415,PROD-016,Santa Cruz,2026-08-19,2026-09-03,2027-08-19,614,608,3,15,25.77,False,,False,,False,Sin correspondencia en Productos Silver de cobertura parcial,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-19,2026-09-03,2027-08-19,PROD-016,614,608,3,15,25.77,365.0,False,,3,False,False,False,SILVER,True
4416,MOV-004416,LOT-2026-04416,PROD-050,Cochabamba,2026-07-13,2026-07-25,2027-07-13,134,130,1,12,46.57,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-13,2026-07-25,2027-07-13,PROD-050,134,130,1,12,46.57,365.0,False,,3,False,False,False,SILVER,True
4417,MOV-004417,LOT-2026-04417,PROD-050,Cochabamba,2026-07-05,2026-07-15,2027-07-05,691,686,4,10,46.57,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-05,2026-07-15,2027-07-05,PROD-050,691,686,4,10,46.57,365.0,False,,1,False,False,False,SILVER,True
4418,MOV-004418,LOT-2026-04418,PROD-032,La Paz,2026-05-22,2026-06-11,2027-05-22,115,109,1,20,33.13,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-05-22,2026-06-11,2027-05-22,PROD-032,115,109,1,20,33.13,365.0,False,,5,False,False,False,SILVER,True
4419,MOV-004419,LOT-2026-04419,PROD-052,Santa Cruz,2026-07-16,2026-07-20,2026-08-03,613,595,17,4,41.48,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-16,2026-07-20,2026-08-03,PROD-052,613,595,17,4,41.48,18.0,False,,1,False,False,False,SILVER,True
4420,MOV-004420,LOT-2026-04420,PROD-058,Santa Cruz,2026-06-07,2026-07-02,2026-12-04,856,840,12,25,82.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-07,2026-07-02,2026-12-04,PROD-058,856,840,12,25,82.19,180.0,False,,4,False,False,False,SILVER,True
4421,MOV-004421,LOT-2026-04421,PROD-003,Cochabamba,2026-08-25,2026-09-07,2027-08-25,519,513,4,13,68.01,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-25,2026-09-07,2027-08-25,PROD-003,519,513,4,13,68.01,365.0,False,,2,False,False,False,SILVER,True
4422,MOV-004422,LOT-2026-04422,PROD-042,La Paz,2026-06-05,2026-08-09,2027-06-05,360,335,19,65,55.74,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-06-05,2026-08-09,2027-06-05,PROD-042,360,335,19,65,55.74,365.0,False,,6,False,False,False,SILVER,True
4423,MOV-004423,LOT-2026-04423,PROD-036,Tarija,2026-08-17,2026-09-06,2026-09-04,247,233,9,20,58.54,False,,False,,False,,False,,False,,False,Salida posterior al vencimiento (riesgo de negocio),False,,False,,False,,False,,False,,False,,False,,,2026-08-17,2026-09-06,2026-09-04,PROD-036,247,233,9,20,58.54,18.0,False,,5,True,False,False,SILVER,True
4424,MOV-004424,LOT-2026-04424,PROD-040,La Paz,2026-07-24,2026-08-07,2027-07-24,985,974,9,14,40.19,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-24,2026-08-07,2027-07-24,PROD-040,985,974,9,14,40.19,365.0,False,,2,False,False,False,SILVER,True
4425,MOV-004425,LOT-2026-04425,PROD-056,Oruro,2026-07-10,2026-07-28,2026-07-28,290,279,10,18,33.35,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-10,2026-07-28,2026-07-28,PROD-056,290,279,10,18,33.35,18.0,False,,1,False,False,False,SILVER,True
4426,MOV-004426,LOT-2026-04426,PROD-005,Santa Cruz,2026-08-20,2026-09-21,2027-08-20,518,506,5,32,35.68,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-08-20,2026-09-21,2027-08-20,PROD-005,518,506,5,32,35.68,365.0,False,,7,False,False,False,SILVER,True
4427,MOV-004427,LOT-2026-04427,PROD-055,Santa Cruz,2026-07-09,2026-07-22,2027-07-09,872,858,8,13,69.47,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,,2026-07-09,2026-07-22,2027-07-09,PROD-055,872,858,8,13,69.47,365.0,False,,6,False,False,False,SILVER,True
