_fila_bronze,movimiento_id,lote_id,producto_id,centro_distribucion,fecha_ingreso,fecha_salida,fecha_vencimiento,cantidad_ingreso,cantidad_salida,cantidad_merma,dias_en_almacen,costo_unitario_bob,movimiento_id_original,lote_id_original,producto_id_original,centro_distribucion_original,fecha_ingreso_original,fecha_salida_original,fecha_vencimiento_original,cantidad_ingreso_original,cantidad_salida_original,cantidad_merma_original,dias_en_almacen_original,costo_unitario_bob_original,errores_bloqueantes,motivos_transformacion,motivos_imputacion,fue_transformada,fue_imputada,cantidad_ingreso_conversion_invalida,cantidad_ingreso_centinela_detectado,cantidad_salida_conversion_invalida,cantidad_salida_centinela_detectado,cantidad_merma_conversion_invalida,cantidad_merma_centinela_detectado,dias_en_almacen_conversion_invalida,dias_en_almacen_centinela_detectado,costo_unitario_bob_conversion_invalida,costo_unitario_bob_centinela_detectado,fecha_ingreso_timestamp_detectado,fecha_ingreso_timestamp_utc,fecha_salida_timestamp_detectado,fecha_salida_timestamp_utc,fecha_vencimiento_timestamp_detectado,fecha_vencimiento_timestamp_utc,fecha_ingreso_conversion_determinista,fecha_ingreso_conversion_invalida,fecha_salida_conversion_determinista,fecha_salida_conversion_invalida,fecha_vencimiento_conversion_determinista,fecha_vencimiento_conversion_invalida,fecha_salida_vacia,centro_distribucion_valido,salida_incoherente,cantidad_restante_calculada,dias_vencimiento_calculado,vence_dentro_30_dias,duplicado_clave,duplicado_exacto,conflicto_clave,conservar_copia_duplicada,producto_id_corresponde_productos_silver,fecha_vencimiento_fuente,wms_lote_id_disponible,calidad_motivo,calidad_estado,conteo_transformaciones,conteo_imputaciones,imputacion_metodo,imputacion_motivo
5179,MOV-005179,LOT-2026-05179,PROD-017,Santa Cruz,2026-05-31,2026-06-18,2027-05-31,841.0,833.0,6.0,18.0,34.67,MOV-005179,LOT-2026-05179,PROD-017,Santa Cruz,2026-05-31,2026-06-18,2027-05-31,841,833,6,18,34.67,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-273.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5180,MOV-005180,LOT-2026-05180,PROD-041,Cochabamba,2026-08-20,2026-09-07,2027-02-16,658.0,642.0,11.0,18.0,48.44,MOV-005180,LOT-2026-05180,PROD-041,Cochabamba,2026-08-20,2026-09-07,2027-02-16,658,642,11,18,48.44,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-169.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5181,MOV-005181,LOT-2026-05181,PROD-026,Tarija,2026-07-28,2026-08-01,2026-08-15,176.0,165.0,4.0,4.0,28.64,MOV-005181,LOT-2026-05181,PROD-026,Tarija,2026-07-28,2026-08-01,2026-08-15,176,165,4,4,28.64,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,16.0,True,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
5182,MOV-005182,LOT-2026-05182,PROD-050,Cochabamba,2026-05-07,2026-05-18,2027-05-07,828.0,818.0,5.0,11.0,46.57,MOV-005182,LOT-2026-05182,PROD-050,Cochabamba,2026-05-07,2026-05-18,2027-05-07,828,818,5,11,46.57,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-249.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5183,MOV-005183,LOT-2026-05183,PROD-037,Cochabamba,2026-06-24,2026-07-13,2026-07-12,275.0,263.0,10.0,19.0,25.76,MOV-005183,LOT-2026-05183,PROD-037,Cochabamba,2026-06-24,2026-07-13,2026-07-12,275,263,10,19,25.76,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,50.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5184,MOV-005184,LOT-2026-05184,PROD-054,Oruro,2026-06-21,2026-07-03,2026-12-18,593.0,581.0,7.0,12.0,79.92,MOV-005184,LOT-2026-05184,PROD-054,Oruro,2026-06-21,2026-07-03,2026-12-18,593,581,7,12,79.92,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-109.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5185,MOV-005185,LOT-2026-05185,PROD-050,Santa Cruz,2026-08-09,2026-09-01,2027-08-09,227.0,225.0,2.0,23.0,46.57,MOV-005185,LOT-2026-05185,PROD-050,Santa Cruz,2026-08-09,2026-09-01,2027-08-09,227,225,2,23,46.57,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-343.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5186,MOV-005186,LOT-2026-05186,PROD-014,Santa Cruz,2026-08-11,2026-09-12,2027-08-11,598.0,592.0,5.0,32.0,74.91,MOV-005186,LOT-2026-05186,PROD-014,Santa Cruz,2026-08-11,2026-09-12,2027-08-11,598,592,5,32,74.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-345.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
5187,MOV-005187,LOT-2026-05187,PROD-029,Oruro,2026-08-17,2026-09-07,2027-08-17,302.0,294.0,2.0,21.0,81.05,MOV-005187,LOT-2026-05187,PROD-029,Oruro,2026-08-17,2026-09-07,2027-08-17,302,294,2,21,81.05,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-351.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5188,MOV-005188,LOT-2026-05188,PROD-027,Cochabamba,2026-05-22,2026-06-07,2026-06-09,696.0,672.0,23.0,16.0,64.06,MOV-005188,LOT-2026-05188,PROD-027,Cochabamba,2026-05-22,2026-06-07,2026-06-09,696,672,23,16,64.06,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,83.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5189,MOV-005189,LOT-2026-05189,PROD-047,Oruro,2026-06-26,2026-07-04,2026-07-14,335.0,322.0,9.0,8.0,68.27,MOV-005189,LOT-2026-05189,PROD-047,Oruro,2026-06-26,2026-07-04,2026-07-14,335,322,9,8,68.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,48.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5190,MOV-005190,LOT-2026-05190,PROD-055,Santa Cruz,2026-07-05,2026-07-27,2027-07-05,823.0,814.0,6.0,22.0,69.47,MOV-005190,LOT-2026-05190,PROD-055,Santa Cruz,2026-07-05,2026-07-27,2027-07-05,823,814,6,22,69.47,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-308.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5191,MOV-005191,LOT-2026-05191,PROD-016,Santa Cruz,2026-05-29,2026-07-09,2027-05-29,679.0,668.0,11.0,41.0,25.77,MOV-005191,LOT-2026-05191,PROD-016,Santa Cruz,2026-05-29,2026-07-09,2027-05-29,679,668,11,41,25.77,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-271.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5192,MOV-005192,LOT-2026-05192,PROD-035,Oruro,2026-05-13,2026-05-21,2026-11-09,589.0,579.0,8.0,8.0,37.84,MOV-005192,LOT-2026-05192,PROD-035,Oruro,2026-05-13,2026-05-21,2026-11-09,589,579,8,8,37.84,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-70.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5193,MOV-005193,LOT-2026-05193,PROD-044,Oruro,2026-08-07,2026-08-28,2026-08-25,962.0,918.0,39.0,21.0,38.35,MOV-005193,LOT-2026-05193,PROD-044,Oruro,2026-08-07,2026-08-28,2026-08-25,962,918,39,21,38.35,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,6.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5194,MOV-005194,LOT-2026-05194,PROD-014,Santa Cruz,2026-07-29,2026-08-31,2027-07-29,110.0,102.0,1.0,33.0,74.91,MOV-005194,LOT-2026-05194,PROD-014,Santa Cruz,2026-07-29,2026-08-31,2027-07-29,110,102,1,33,74.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-332.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
5195,MOV-005195,LOT-2026-05195,PROD-013,Oruro,2026-06-10,2026-06-13,2026-06-28,778.0,750.0,21.0,3.0,46.59,MOV-005195,LOT-2026-05195,PROD-013,Oruro,2026-06-10,2026-06-13,2026-06-28,778,750,21,3,46.59,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,64.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5196,MOV-005196,LOT-2026-05196,PROD-057,La Paz,2026-07-08,2026-07-26,2027-07-08,549.0,545.0,4.0,18.0,16.73,MOV-005196,LOT-2026-05196,PROD-057,La Paz,2026-07-08,2026-07-26,2027-07-08,549,545,4,18,16.73,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-311.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5197,MOV-005197,LOT-2026-05197,PROD-032,Cochabamba,2026-08-09,2026-08-24,2027-08-09,200.0,192.0,1.0,15.0,33.13,MOV-005197,LOT-2026-05197,PROD-032,Cochabamba,2026-08-09,2026-08-24,2027-08-09,200,192,1,15,33.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-343.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5198,MOV-005198,LOT-2026-05198,PROD-008,Cochabamba,2026-08-21,2026-08-25,2027-02-17,208.0,202.0,3.0,4.0,79.52,MOV-005198,LOT-2026-05198,PROD-008,Cochabamba,2026-08-21,2026-08-25,2027-02-17,208,202,3,4,79.52,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-170.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5199,MOV-005199,LOT-2026-05199,PROD-011,Oruro,2026-05-17,2026-05-23,2026-11-13,530.0,521.0,7.0,6.0,32.86,MOV-005199,LOT-2026-05199,PROD-011,Oruro,2026-05-17,2026-05-23,2026-11-13,530,521,7,6,32.86,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-74.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5200,MOV-005200,LOT-2026-05200,PROD-010,Tarija,2026-06-28,2026-07-18,2027-06-28,538.0,529.0,4.0,20.0,18.97,MOV-005200,LOT-2026-05200,PROD-010,Tarija,2026-06-28,2026-07-18,2027-06-28,538,529,4,20,18.97,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-301.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
5201,MOV-005201,LOT-2026-05201,PROD-003,La Paz,2026-05-31,2026-06-11,2027-05-31,130.0,124.0,1.0,11.0,68.01,MOV-005201,LOT-2026-05201,PROD-003,La Paz,2026-05-31,2026-06-11,2027-05-31,130,124,1,11,68.01,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-273.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5202,MOV-005202,LOT-2026-05202,PROD-049,Tarija,2026-05-17,2026-05-24,2026-06-04,856.0,831.0,22.0,7.0,53.71,MOV-005202,LOT-2026-05202,PROD-049,Tarija,2026-05-17,2026-05-24,2026-06-04,856,831,22,7,53.71,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,88.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5203,MOV-005203,LOT-2026-05203,PROD-027,La Paz,2026-05-29,2026-06-04,2026-06-16,166.0,159.0,5.0,6.0,64.06,MOV-005203,LOT-2026-05203,PROD-027,La Paz,2026-05-29,2026-06-04,2026-06-16,166,159,5,6,64.06,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,76.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5204,MOV-005204,LOT-2026-05204,PROD-002,Tarija,2026-06-29,2026-07-31,2027-06-29,994.0,984.0,6.0,32.0,82.37,MOV-005204,LOT-2026-05204,PROD-002,Tarija,2026-06-29,2026-07-31,2027-06-29,994,984,6,32,82.37,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-302.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5205,MOV-005205,LOT-2026-05205,PROD-043,La Paz,2026-07-23,2026-08-20,2027-01-19,586.0,577.0,9.0,28.0,16.46,MOV-005205,LOT-2026-05205,PROD-043,La Paz,2026-07-23,2026-08-20,2027-01-19,586,577,9,28,16.46,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-141.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5206,MOV-005206,LOT-2026-05206,PROD-023,Santa Cruz,2026-07-08,2026-07-15,2026-07-26,59.0,55.0,2.0,7.0,22.32,MOV-005206,LOT-2026-05206,PROD-023,Santa Cruz,2026-07-08,2026-07-15,2026-07-26,59,55,2,7,22.32,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,36.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5207,MOV-005207,LOT-2026-05207,PROD-019,La Paz,2026-08-15,2026-09-26,2027-08-15,951.0,930.0,15.0,42.0,62.3,MOV-005207,LOT-2026-05207,PROD-019,La Paz,2026-08-15,2026-09-26,2027-08-15,951,930,15,42,62.3,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-349.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5208,MOV-005208,LOT-2026-05208,PROD-056,Tarija,2026-08-23,2026-09-24,2026-09-10,177.0,165.0,11.0,32.0,33.35,MOV-005208,LOT-2026-05208,PROD-056,Tarija,2026-08-23,2026-09-24,2026-09-10,177,165,11,32,33.35,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-10.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5209,MOV-005209,LOT-2026-05209,PROD-022,Tarija,2026-05-13,2026-05-25,2026-05-31,393.0,381.0,11.0,12.0,24.66,MOV-005209,LOT-2026-05209,PROD-022,Tarija,2026-05-13,2026-05-25,2026-05-31,393,381,11,12,24.66,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,92.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5210,MOV-005210,LOT-2026-05210,PROD-045,Cochabamba,2026-08-14,2026-08-24,2026-09-01,235.0,222.0,6.0,10.0,27.1,MOV-005210,LOT-2026-05210,PROD-045,Cochabamba,2026-08-14,2026-08-24,2026-09-01,235,222,6,10,27.1,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-1.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5211,MOV-005211,LOT-2026-05211,PROD-019,Cochabamba,2026-08-04,2026-09-15,2027-08-04,785.0,767.0,13.0,42.0,62.3,MOV-005211,LOT-2026-05211,PROD-019,Cochabamba,2026-08-04,2026-09-15,2027-08-04,785,767,13,42,62.3,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-338.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5212,MOV-005212,LOT-2026-05212,PROD-032,Oruro,2026-05-27,2026-06-21,2027-05-27,98.0,92.0,1.0,25.0,33.13,MOV-005212,LOT-2026-05212,PROD-032,Oruro,2026-05-27,2026-06-21,2027-05-27,98,92,1,25,33.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-269.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5213,MOV-005213,LOT-2026-05213,PROD-044,Cochabamba,2026-07-19,2026-07-25,2026-08-06,243.0,235.0,7.0,6.0,38.35,MOV-005213,LOT-2026-05213,PROD-044,Cochabamba,2026-07-19,2026-07-25,2026-08-06,243,235,7,6,38.35,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,25.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5214,MOV-005214,LOT-2026-05214,PROD-020,Oruro,2026-06-06,2026-06-20,2027-06-06,71.0,68.0,0.0,14.0,59.96,MOV-005214,LOT-2026-05214,PROD-020,Oruro,2026-06-06,2026-06-20,2027-06-06,71,68,0,14,59.96,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-279.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5215,MOV-005215,LOT-2026-05215,PROD-012,Cochabamba,2026-05-22,2026-06-03,2027-05-22,188.0,185.0,1.0,12.0,59.96,MOV-005215,LOT-2026-05215,PROD-012,Cochabamba,2026-05-22,2026-06-03,2027-05-22,188,185,1,12,59.96,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-264.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5216,MOV-005216,LOT-2026-05216,PROD-039,Santa Cruz,2026-07-03,2026-08-09,2027-07-03,436.0,426.0,4.0,37.0,53.27,MOV-005216,LOT-2026-05216,PROD-039,Santa Cruz,2026-07-03,2026-08-09,2027-07-03,436,426,4,37,53.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-306.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5217,MOV-005217,LOT-2026-05217,PROD-030,La Paz,2026-08-06,2026-08-26,2027-08-06,545.0,541.0,4.0,20.0,34.93,MOV-005217,LOT-2026-05217,PROD-030,La Paz,2026-08-06,2026-08-26,2027-08-06,545,541,4,20,34.93,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-340.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5218,MOV-005218,LOT-2026-05218,PROD-039,Tarija,2026-07-28,2026-08-10,2027-07-28,405.0,397.0,3.0,13.0,53.27,MOV-005218,LOT-2026-05218,PROD-039,Tarija,2026-07-28,2026-08-10,2027-07-28,405,397,3,13,53.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-331.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5219,MOV-005219,LOT-2026-05219,PROD-016,Tarija,2026-08-14,2026-08-27,2027-08-14,314.0,311.0,3.0,13.0,25.77,MOV-005219,LOT-2026-05219,PROD-016,Tarija,2026-08-14,2026-08-27,2027-08-14,314,311,3,13,25.77,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-348.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5220,MOV-005220,LOT-2026-05220,PROD-043,Santa Cruz,2026-06-20,2026-07-09,2026-12-17,259.0,256.0,3.0,19.0,16.46,MOV-005220,LOT-2026-05220,PROD-043,Santa Cruz,2026-06-20,2026-07-09,2026-12-17,259,256,3,19,16.46,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-108.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5221,MOV-005221,LOT-2026-05221,PROD-050,Oruro,2026-06-16,2026-07-10,2027-06-16,178.0,172.0,1.0,24.0,46.57,MOV-005221,LOT-2026-05221,PROD-050,Oruro,2026-06-16,2026-07-10,2027-06-16,178,172,1,24,46.57,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-289.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
5222,MOV-005222,LOT-2026-05222,PROD-028,La Paz,2026-08-26,2026-09-13,2027-08-26,532.0,527.0,3.0,18.0,27.13,MOV-005222,LOT-2026-05222,PROD-028,La Paz,2026-08-26,2026-09-13,2027-08-26,532,527,3,18,27.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-360.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
5223,MOV-005223,LOT-2026-05223,PROD-028,Tarija,2026-08-23,2026-09-03,2027-08-23,616.0,605.0,5.0,11.0,27.13,MOV-005223,LOT-2026-05223,PROD-028,Tarija,2026-08-23,2026-09-03,2027-08-23,616,605,5,11,27.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-357.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
5224,MOV-005224,LOT-2026-05224,PROD-041,Santa Cruz,2026-05-18,2026-06-11,2026-11-14,949.0,931.0,16.0,24.0,48.44,MOV-005224,LOT-2026-05224,PROD-041,Santa Cruz,2026-05-18,2026-06-11,2026-11-14,949,931,16,24,48.44,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-75.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
