fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,columnas_con_problemas,en_cuarentena
6186,ORD-2026-06186,CLI-003,PROD-027,2026-08-18 06:54:00,Tarija,CAM-26,CHO-015,299,299.0,48,47.9,1,1,1,,False
6187,ORD-2026-06187,CLI-083,PROD-022,2026-08-29 02:54:00,Tarija,CAM-12,CHO-122,156,156.0,24,16.1,1,1,1,,False
6188,ORD-2026-06188,CLI-032,PROD-049,2026-08-06 00:10:00,Oruro,CAM-05,CHO-110,240,240.0,72,67.8,1,1,1,,False
6189,ORD-2026-06189,CLI-088,PROD-014,2026-08-28 13:25:00,Tarija,CAM-12,CHO-036,436,436.0,48,30.9,1,1,1,,False
6190,ORD-2026-06190,CLI-071,PROD-052,2026-08-05 17:59:00,Santa Cruz,CAM-20,CHO-059,195,195.0,72,51.1,1,1,1,,False
6191,ORD-2026-06191,CLI-087,PROD-049,2026-08-10 16:10:00,Tarija,CAM-03,CHO-056,334,334.0,24,19.7,1,1,1,,False
6192,ORD-2026-06192,CLI-095,PROD-029,2026-08-20 10:32:00,Tarija,CAM-26,CHO-088,367,367.0,48,41.8,1,1,1,,False
6193,ORD-2026-06193,CLI-040,PROD-032,2026-08-09 13:31:00,La Paz,CAM-27,CHO-023,465,465.0,72,63.1,1,1,1,,False
6194,ORD-2026-06194,CLI-093,PROD-036,2026-08-28 20:32:00,La Paz,CAM-09,CHO-042,265,265.0,48,38.6,1,1,1,,False
6195,ORD-2026-06195,CLI-058,PROD-005,2026-08-17 14:39:00,Cochabamba,CAM-22,CHO-143,234,234.0,24,20.8,1,1,1,,False
6196,ORD-2026-06196,CLI-021,PROD-012,2026-08-25 02:46:00,Cochabamba,CAM-08,CHO-054,213,213.0,24,19.3,1,1,1,,False
6197,ORD-2026-06197,CLI-023,PROD-037,2026-08-25 13:34:00,Santa Cruz,CAM-25,CHO-029,291,291.0,24,12.7,1,1,1,,False
6198,ORD-2026-06198,CLI-094,PROD-009,2026-08-24 05:04:00,Tarija,CAM-03,CHO-088,182,182.0,48,58.7,0,1,0,,False
6199,ORD-2026-06199,CLI-083,PROD-047,2026-08-24 17:29:00,La Paz,CAM-27,CHO-064,300,,72,51.9,1,1,1,cantidad_entregada,True
6200,ORD-2026-06200,CLI-032,PROD-031,2026-08-25 05:25:00,La Paz,CAM-09,CHO-063,171,171.0,48,37.5,1,1,1,,False
6201,ORD-2026-06201,CLI-074,PROD-021,2026-08-18 08:07:00,Santa Cruz,CAM-25,CHO-053,415,415.0,72,59.4,1,1,1,,False
6202,ORD-2026-06202,CLI-026,PROD-050,2026-08-24 13:46:00,Tarija,CAM-03,CHO-132,12,12.0,24,21.7,1,1,1,,False
6203,ORD-2026-06203,CLI-068,PROD-049,2026-08-30 10:41:00,Tarija,CAM-12,CHO-146,290,290.0,72,60.2,1,1,1,,False
6204,ORD-2026-06204,CLI-049,PROD-037,2026-08-14 04:24:00,Oruro,CAM-02,CHO-144,159,159.0,48,32.1,1,1,1,,False
6205,ORD-2026-06205,CLI-098,PROD-016,2026-08-30 03:28:00,Santa Cruz,CAM-29,CHO-092,87,87.0,24,19.0,1,1,1,,False
6206,ORD-2026-06206,CLI-089,PROD-047,2026-08-24 05:41:00,La Paz,CAM-27,CHO-071,101,101.0,48,39.5,1,1,1,,False
6207,ORD-2026-06207,CLI-042,PROD-043,2026-08-06 01:07:00,La Paz,CAM-27,CHO-084,355,355.0,72,64.8,1,1,1,,False
6208,ORD-2026-06208,CLI-033,PROD-029,2026-08-18 11:55:00,Tarija,CAM-26,CHO-045,476,476.0,72,56.3,1,1,1,,False
6209,ORD-2026-06209,CLI-049,PROD-055,2026-08-21 06:16:00,Cochabamba,CAM-19,CHO-068,260,260.0,48,42.8,1,1,1,,False
6210,ORD-2026-06210,CLI-090,PROD-013,2026-08-24 12:37:00,Oruro,CAM-05,CHO-022,168,168.0,24,14.0,1,1,1,,False
6211,ORD-2026-06211,CLI-008,PROD-042,2026-08-24 20:57:00,Tarija,CAM-12,CHO-045,137,137.0,24,18.2,1,1,1,,False
6212,ORD-2026-06212,CLI-028,PROD-037,2026-08-06 08:36:00,La Paz,CAM-09,CHO-071,222,222.0,24,24.9,0,1,0,,False
6213,ORD-2026-06213,CLI-070,PROD-053,2026-08-26 23:54:00,La Paz,CAM-09,CHO-002,238,238.0,48,39.2,1,1,1,,False
6214,ORD-2026-06214,CLI-002,PROD-051,2026-08-12 21:37:00,Tarija,CAM-12,CHO-009,398,398.0,24,15.7,1,1,1,,False
6215,ORD-2026-06215,CLI-089,PROD-046,2026-08-26 06:32:00,Tarija,CAM-12,CHO-132,257,257.0,48,32.6,1,1,1,,False
6216,ORD-2026-06216,CLI-006,PROD-020,2026-08-04 08:53:00,Santa Cruz,CAM-13,CHO-024,389,389.0,48,52.1,0,1,0,,False
6217,ORD-2026-06217,CLI-082,PROD-041,2026-08-03 05:55:00,Santa Cruz,CAM-18,CHO-059,360,360.0,24,17.6,1,1,1,,False
6218,ORD-2026-06218,CLI-045,PROD-058,2026-08-13 08:41:00,La Paz,CAM-09,CHO-148,245,245.0,72,55.6,1,1,1,,False
6219,ORD-2026-06219,CLI-009,PROD-011,2026-08-09 10:56:00,La Paz,CAM-28,CHO-027,30,30.0,48,47.3,1,1,1,,False
6220,ORD-2026-06220,CLI-009,PROD-002,2026-08-16 21:31:00,Cochabamba,CAM-08,CHO-108,294,278.0,48,34.3,1,0,0,,False
6221,ORD-2026-06221,CLI-031,PROD-019,2026-08-11 23:58:00,Tarija,CAM-03,CHO-122,205,205.0,48,31.9,1,1,1,,False
6222,ORD-2026-06222,CLI-091,PROD-024,2026-08-20 10:43:00,Cochabamba,CAM-01,CHO-058,232,232.0,24,18.8,1,1,1,,False
6223,ORD-2026-06223,CLI-081,PROD-020,2026-08-18 10:05:00,Oruro,CAM-05,CHO-003,301,301.0,72,58.4,1,1,1,,False
6224,ORD-2026-06224,CLI-034,PROD-003,2026-08-19 12:17:00,Tarija,CAM-03,CHO-015,218,218.0,24,16.9,1,1,1,,False
6225,ORD-2026-06225,CLI-026,PROD-019,2026-08-06 04:02:00,Santa Cruz,CAM-13,CHO-101,252,252.0,24,15.9,1,1,1,,False
6226,ORD-2026-06226,CLI-093,PROD-037,2026-08-11 02:13:00,Santa Cruz,CAM-20,CHO-099,251,251.0,72,70.5,1,1,1,,False
6227,ORD-2026-06227,CLI-064,PROD-034,2026-08-03 13:43:00,Cochabamba,CAM-22,CHO-145,210,210.0,48,35.5,1,1,1,,False
6228,ORD-2026-06228,CLI-009,PROD-024,2026-08-09 15:40:00,Cochabamba,CAM-22,CHO-108,195,195.0,72,58.8,1,1,1,,False
6229,ORD-2026-06229,CLI-072,PROD-054,2026-08-20 08:01:00,Santa Cruz,CAM-25,CHO-128,170,170.0,24,14.4,1,1,1,,False
6230,ORD-2026-06230,CLI-088,PROD-016,2026-08-22 13:59:00,Oruro,CAM-05,CHO-022,334,334.0,48,46.4,1,1,1,,False
6231,ORD-2026-06231,CLI-044,PROD-008,2026-08-11 08:33:00,La Paz,CAM-28,CHO-071,474,474.0,72,53.4,1,1,1,,False
6232,ORD-2026-06232,CLI-094,PROD-008,2026-08-28 08:10:00,La Paz,CAM-27,CHO-002,496,496.0,48,40.0,1,1,1,,False
6233,ORD-2026-06233,CLI-091,PROD-007,2026-08-06 04:30:00,La Paz,CAM-15,CHO-021,64,64.0,72,44.5,1,1,1,,False
6234,ORD-2026-06234,CLI-099,PROD-030,2026-08-20 16:35:00,Cochabamba,CAM-19,CHO-147,52,52.0,48,37.4,1,1,1,,False
6235,ORD-2026-06235,CLI-021,PROD-009,2026-08-06 23:33:00,Cochabamba,CAM-01,CHO-041,482,477.0,24,15.7,1,0,0,,False
6236,ORD-2026-06236,CLI-009,PROD-027,2026-08-15 20:31:00,Oruro,CAM-24,CHO-118,15,15.0,48,35.5,1,1,1,,False
6237,ORD-2026-06237,CLI-044,PROD-040,2026-08-14 06:01:00,Santa Cruz,CAM-13,CHO-074,68,68.0,24,20.1,1,1,1,,False
6238,ORD-2026-06238,CLI-089,PROD-019,2026-08-30 00:47:00,Cochabamba,CAM-08,CHO-087,406,392.0,24,19.5,1,0,0,,False
6239,ORD-2026-06239,CLI-071,PROD-059,2026-08-30 20:50:00,La Paz,CAM-28,CHO-040,429,429.0,48,33.3,1,1,1,,False
6240,ORD-2026-06240,CLI-003,PROD-018,2026-08-24 15:40:00,Tarija,CAM-03,CHO-048,405,405.0,24,17.4,1,1,1,,False
6241,ORD-2026-06241,CLI-092,PROD-003,2026-08-24 20:53:00,Tarija,CAM-12,CHO-009,438,438.0,24,16.3,1,1,1,,False
6242,ORD-2026-06242,CLI-087,PROD-039,2026-08-29 01:10:00,Oruro,CAM-24,CHO-022,105,105.0,24,25.9,0,1,0,,False
6243,ORD-2026-06243,CLI-007,PROD-030,2026-08-17 03:41:00,Santa Cruz,CAM-21,CHO-059,300,300.0,24,20.0,1,1,1,,False
6244,ORD-2026-06244,CLI-086,PROD-004,2026-08-16 05:39:00,La Paz,CAM-27,CHO-107,85,85.0,24,18.4,1,1,1,,False
6245,ORD-2026-06245,CLI-002,PROD-027,2026-08-17 06:15:00,La Paz,CAM-28,CHO-126,190,190.0,72,54.6,1,1,1,,False
6246,ORD-2026-06246,CLI-023,PROD-004,2026-08-01 00:43:00,Oruro,CAM-24,CHO-136,142,142.0,24,24.6,0,1,0,,False
6247,ORD-2026-06247,CLI-084,PROD-030,2026-08-18 18:55:00,Santa Cruz,CAM-20,CHO-101,270,270.0,24,20.1,1,1,1,,False
6248,ORD-2026-06248,CLI-074,PROD-030,2026-08-30 02:55:00,Cochabamba,CAM-23,CHO-068,343,,24,19.4,1,1,1,cantidad_entregada,True
6249,ORD-2026-06249,CLI-048,PROD-059,2026-08-19 04:06:00,Oruro,CAM-05,CHO-098,499,499.0,24,20.1,1,1,1,,False
6250,ORD-2026-06250,CLI-036,PROD-042,2026-08-01 23:43:00,Cochabamba,CAM-08,CHO-058,56,56.0,24,21.8,1,1,1,,False
6251,ORD-2026-06251,CLI-021,PROD-040,2026-08-09 17:10:00,Santa Cruz,CAM-13,CHO-024,316,316.0,24,19.6,1,1,1,,False
6252,ORD-2026-06252,CLI-023,PROD-034,2026-08-06 06:58:00,Santa Cruz,CAM-20,CHO-029,355,355.0,48,18.7,1,1,1,,False
6253,ORD-2026-06253,CLI-057,PROD-046,2026-08-25 19:20:00,Oruro,CAM-16,CHO-117,439,439.0,48,47.2,1,1,1,,False
6254,ORD-2026-06254,CLI-048,PROD-027,2026-08-01 05:28:00,Santa Cruz,CAM-04,CHO-103,49,49.0,48,49.5,0,1,0,,False
6255,ORD-2026-06255,CLI-075,PROD-011,2026-08-01 18:53:00,Tarija,CAM-03,CHO-043,229,229.0,72,39.9,1,1,1,,False
6256,ORD-2026-06256,CLI-002,PROD-059,2026-08-26 04:42:00,Tarija,CAM-12,CHO-056,315,315.0,48,41.5,1,1,1,,False
6257,ORD-2026-06257,CLI-047,PROD-051,2026-08-09 10:53:00,Oruro,CAM-05,CHO-003,482,482.0,72,61.4,1,1,1,,False
6258,ORD-2026-06258,CLI-018,PROD-004,2026-08-06 04:42:00,Tarija,CAM-12,CHO-044,465,460.0,48,40.4,1,0,0,,False
6259,ORD-2026-06259,CLI-087,PROD-041,2026-08-25 00:26:00,Santa Cruz,CAM-25,CHO-004,36,36.0,48,41.3,1,1,1,,False
6260,ORD-2026-06260,CLI-044,PROD-007,2026-08-13 10:50:00,Cochabamba,CAM-17,CHO-115,39,39.0,48,32.6,1,1,1,,False
6261,ORD-2026-06261,CLI-086,PROD-012,2026-08-29 13:08:00,Santa Cruz,CAM-13,CHO-085,142,142.0,72,55.0,1,1,1,,False
6262,ORD-2026-06262,CLI-080,PROD-016,2026-08-07 14:21:00,Tarija,CAM-03,CHO-015,33,33.0,48,31.7,1,1,1,,False
6263,ORD-2026-06263,CLI-078,PROD-007,2026-08-29 07:17:00,Tarija,CAM-03,CHO-061,181,181.0,24,15.9,1,1,1,,False
6264,ORD-2026-06264,CLI-019,PROD-029,2026-08-12 01:45:00,Oruro,CAM-16,CHO-038,184,184.0,24,19.0,1,1,1,,False
6265,ORD-2026-06265,CLI-097,PROD-008,2026-08-11 01:00:00,La Paz,CAM-09,CHO-042,69,69.0,24,22.3,1,1,1,,False
6266,ORD-2026-06266,CLI-098,PROD-050,2026-08-07 15:03:00,Cochabamba,CAM-23,CHO-108,158,158.0,24,22.4,1,1,1,,False
6267,ORD-2026-06267,CLI-094,PROD-012,2026-08-28 21:27:00,Santa Cruz,CAM-06,CHO-025,193,193.0,72,73.9,0,1,0,,False
6268,ORD-2026-06268,CLI-045,PROD-027,2026-08-29 22:58:00,La Paz,CAM-15,CHO-093,165,165.0,24,19.5,1,1,1,,False
6269,ORD-2026-06269,CLI-057,PROD-060,2026-08-30 21:42:00,La Paz,CAM-28,CHO-002,109,109.0,48,42.9,1,1,1,,False
6270,ORD-2026-06270,CLI-052,PROD-008,2026-08-18 15:40:00,Oruro,CAM-05,CHO-119,484,484.0,72,73.7,0,1,0,,False
6271,ORD-2026-06271,CLI-031,PROD-014,2026-08-04 09:12:00,Oruro,CAM-16,CHO-110,291,291.0,72,71.2,1,1,1,,False
6272,ORD-2026-06272,CLI-053,PROD-040,2026-08-09 00:05:00,Oruro,CAM-24,CHO-118,454,454.0,48,44.6,1,1,1,,False
6273,ORD-2026-06273,CLI-011,PROD-023,2026-08-25 08:23:00,Tarija,CAM-03,CHO-036,159,159.0,72,50.6,1,1,1,,False
6274,ORD-2026-06274,CLI-095,PROD-038,2026-08-02 00:28:00,Oruro,CAM-24,CHO-022,220,220.0,48,29.6,1,1,1,,False
6275,ORD-2026-06275,CLI-009,PROD-017,2026-08-10 10:59:00,Oruro,CAM-05,CHO-051,47,40.0,48,44.7,1,0,0,,False
6276,ORD-2026-06276,CLI-099,PROD-010,2026-08-17 01:03:00,Santa Cruz,CAM-18,CHO-100,227,227.0,24,23.8,1,1,1,,False
6277,ORD-2026-06277,CLI-069,PROD-033,2026-08-19 23:06:00,La Paz,CAM-27,CHO-007,472,472.0,48,37.2,1,1,1,,False
6278,ORD-2026-06278,CLI-072,PROD-008,2026-08-20 06:21:00,Santa Cruz,CAM-14,CHO-018,420,420.0,48,32.2,1,1,1,,False
6279,ORD-2026-06279,CLI-051,PROD-020,2026-08-07 16:53:00,Cochabamba,CAM-23,CHO-086,450,450.0,72,61.5,1,1,1,,False
6280,ORD-2026-06280,CLI-008,PROD-002,2026-08-15 02:11:00,Tarija,CAM-12,CHO-015,296,296.0,24,10.7,1,1,1,,False
6281,ORD-2026-06281,CLI-047,PROD-041,2026-08-05 20:24:00,Tarija,CAM-12,CHO-009,379,376.0,48,40.6,1,0,0,,False
6282,ORD-2026-06282,CLI-089,PROD-050,2026-08-30 04:46:00,Tarija,CAM-12,CHO-008,263,263.0,24,16.5,1,1,1,,False
6283,ORD-2026-06283,CLI-037,PROD-050,2026-08-18 01:10:00,Santa Cruz,CAM-13,CHO-128,142,135.0,48,44.9,1,0,0,,False
6284,ORD-2026-06284,CLI-007,PROD-002,2026-08-20 08:19:00,Oruro,CAM-05,CHO-119,83,83.0,24,22.1,1,1,1,,False
6285, ord-2026-06285 ,CLI-055,PROD-057,2026-08-09 06:39:00,Tarija,CAM-26,CHO-009,230,230.0,72,32.0,1,1,1,order_id,True
6286,ORD-2026-06286,CLI-053,PROD-057,2026-08-13 03:01:00,La Paz,CAM-27,CHO-057,59,59.0,48,47.1,1,1,1,,False
6287,ORD-2026-06287,CLI-083,PROD-043,2026-08-08 09:44:00,Tarija,CAM-26,CHO-122,236,236.0,24,16.4,1,1,1,,False
6288,ORD-2026-06288,CLI-015,PROD-045,2026-08-12 23:31:00,Tarija,CAM-26,CHO-146,411,411.0,48,27.1,1,1,1,,False
6289,ORD-2026-06289,CLI-091,PROD-005,2026-08-07 17:31:00,La Paz,CAM-27,CHO-023,188,188.0,48,36.8,1,1,1,,False
6290,ORD-2026-06290,CLI-063,PROD-047,2026-08-10 09:04:00,Tarija,CAM-26,CHO-036,309,309.0,24,16.7,1,1,1,,False
6291,ORD-2026-06291,CLI-009,PROD-060,2026-08-17 23:50:00,Oruro,CAM-05,CHO-117,274,274.0,48,34.7,1,1,1,,False
6292,ORD-2026-06292,CLI-005,PROD-015,2026-08-13 05:48:00,Tarija,CAM-03,CHO-122,53,53.0,48,35.6,1,1,1,,False
6293, ord-2026-06293 ,CLI-029,PROD-058,2026-08-12 01:24:00,Oruro,CAM-02,CHO-003,46,46.0,24,18.9,1,1,1,order_id,True
6294,ORD-2026-06294,CLI-092,PROD-025,2026-08-30 10:54:00,Santa Cruz,CAM-20,CHO-074,181,181.0,24,17.1,1,1,1,,False
6295,ORD-2026-06295,CLI-064,PROD-010,2026-08-14 20:34:00,Tarija,CAM-03,CHO-026,175,175.0,24,25.5,0,1,0,,False
6296,ORD-2026-06296,CLI-085,PROD-050,2026-08-11 22:12:00,Tarija,CAM-03,CHO-056,322,322.0,24,16.8,1,1,1,,False
6297,ORD-2026-06297,CLI-044,PROD-060,2026-08-07 10:32:00,La Paz,CAM-27,CHO-072,382,382.0,48,50.8,0,1,0,,False
6298,ORD-2026-06298,CLI-098,PROD-040,2026-08-30 10:04:00,La Paz,CAM-09,CHO-007,128,128.0,24,24.7,0,1,0,,False
6299,ORD-2026-06299,CLI-078,PROD-016,2026-08-02 05:31:00,Cochabamba,CAM-01,CHO-138,407,407.0,72,67.7,1,1,1,,False
6300,ORD-2026-06300,CLI-079,PROD-013,2026-08-30 17:27:00,Santa Cruz,CAM-13,CHO-100,351,351.0,48,52.5,0,1,0,,False
6301,ORD-2026-06301,CLI-015,PROD-046,2026-08-28 01:32:00,Santa Cruz,CAM-29,CHO-013,235,235.0,48,30.7,1,1,1,,False
6302,ORD-2026-06302,CLI-036,PROD-056,2026-08-28 01:48:00,Santa Cruz,CAM-14,CHO-011,279,279.0,24,19.9,1,1,1,,False
6303,ORD-2026-06303,CLI-013,PROD-050,2026-08-10 13:18:00,Santa Cruz,CAM-14,CHO-079,84,84.0,48,27.3,1,1,1,,False
6304,ORD-2026-06304,CLI-058,PROD-016,2026-08-02 14:44:00,Tarija,CAM-03,CHO-008,241,241.0,72,63.9,1,1,1,,False
6305,ORD-2026-06305,CLI-087,PROD-036,2026-08-15 03:39:00,Cochabamba,CAM-01,CHO-077,136,136.0,24,19.3,1,1,1,,False
6306,ORD-2026-06306,CLI-069,PROD-042,2026-08-03 20:36:00,Oruro,CAM-16,CHO-119,258,258.0,48,37.1,1,1,1,,False
6307,ORD-2026-06307,CLI-070,PROD-057,2026-08-04 21:38:00,Santa Cruz,CAM-13,CHO-103,350,350.0,72,62.3,1,1,1,,False
6308,ORD-2026-06308,CLI-011,PROD-038,2026-08-13 10:27:00,Cochabamba,CAM-01,CHO-033,238,238.0,48,55.0,0,1,0,,False
6309,ORD-2026-06309,CLI-096,PROD-001,2026-08-12 12:51:00,La Paz,CAM-28,CHO-027,145,145.0,72,70.2,1,1,1,,False
6310,ORD-2026-06310,CLI-080,PROD-030,2026-08-18 14:42:00,Santa Cruz,CAM-18,CHO-081,380,380.0,72,47.8,1,1,1,,False
6311,ORD-2026-06311,CLI-032,PROD-013,2026-08-10 14:42:00,Oruro,CAM-05,CHO-119,348,348.0,24,16.8,1,1,1,,False
6312,ORD-2026-06312,CLI-017,PROD-036,2026-08-21 17:16:00,Tarija,CAM-12,CHO-044,425,425.0,48,37.3,1,1,1,,False
6313,ORD-2026-06313,CLI-100,PROD-017,2026-08-22 21:31:00,La Paz,CAM-09,CHO-127,378,378.0,72,61.5,1,1,1,,False
6314,ORD-2026-06314,CLI-040,PROD-051,2026-08-02 18:00:00,Tarija,CAM-12,CHO-036,440,440.0,48,32.4,1,1,1,,False
6315,ORD-2026-06315,CLI-004,PROD-007,17/08/2026 23:52,Oruro,CAM-24,CHO-051,304,304.0,24,16.0,1,1,1,fecha_despacho,True
6316,ORD-2026-06316,CLI-035,PROD-009,2026-08-24 08:11:00,La Paz,CAM-15,CHO-023,94,94.0,48,21.2,1,1,1,,False
6317,ORD-2026-06317,CLI-013,PROD-057,2026-08-13 22:32:00,Cochabamba,CAM-19,CHO-131,91,91.0,48,39.6,1,1,1,,False
6318,ORD-2026-06318,CLI-039,PROD-055,2026-08-28 20:54:00,Santa Cruz,CAM-14,CHO-018,435,435.0,48,42.3,1,1,1,,False
6319,ORD-2026-06319,CLI-068,PROD-040,2026-08-16 07:18:00,La Paz,CAM-28,CHO-049,258,258.0,48,35.6,1,1,1,,False
6320,ORD-2026-06320,CLI-030,PROD-057,2026-08-14 07:55:00,La Paz,CAM-30,CHO-134,246,246.0,24,21.8,1,1,1,,False
6321,ORD-2026-06321,CLI-002,PROD-017,2026-08-24 02:34:00,Santa Cruz,CAM-13,CHO-079,320,320.0,72,51.0,1,1,1,,False
6322,ORD-2026-06322,CLI-079,PROD-016,2026-08-27 23:11:00,Santa Cruz,CAM-13,CHO-078,482,482.0,72,75.6,0,1,0,,False
6323,ORD-2026-06323,CLI-010,PROD-014,2026-08-03 09:26:00,La Paz,CAM-28,CHO-083,57,57.0,72,76.8,0,1,0,,False
6324,ORD-2026-06324,CLI-028,PROD-040,2026-08-10 03:14:00,Cochabamba,CAM-01,CHO-087,443,424.0,48,35.3,1,0,0,,False
6325,ORD-2026-06325,CLI-020,PROD-010,2026-08-29 10:30:00,Cochabamba,CAM-22,CHO-087,193,193.0,24,15.2,1,1,1,,False
6326,ORD-2026-06326,CLI-013,PROD-050,2026-08-15 14:27:00,Cochabamba,CAM-22,CHO-047,389,389.0,24,18.2,1,1,1,,False
6327,ORD-2026-06327,CLI-098,PROD-057,2026-08-02 02:01:00,Santa Cruz,CAM-25,CHO-099,152,152.0,48,44.9,1,1,1,,False
6328,ORD-2026-06328,CLI-005,PROD-042,2026-08-03 07:11:00,Oruro,CAM-02,CHO-098,323,323.0,72,45.4,1,1,1,,False
6329,ORD-2026-06329,CLI-052,PROD-032,2026-08-25 04:53:00,Tarija,CAM-26,CHO-015,37,,48,39.7,1,0,0,cantidad_entregada,True
6330,ORD-2026-06330,CLI-042,PROD-004,2026-08-26 07:11:00,Tarija,CAM-12,CHO-036,455,455.0,72,58.7,1,1,1,,False
6331,ORD-2026-06331,CLI-022,PROD-045,2026-08-16 05:45:00,Cochabamba,CAM-19,CHO-112,66,66.0,48,44.8,1,1,1,,False
6332,ORD-2026-06332,CLI-095,PROD-023,2026-08-08 13:02:00,Oruro,CAM-05,CHO-022,183,167.0,48,17.7,1,0,0,,False
6333,ORD-2026-06333,CLI-097,PROD-004,2026-08-12 06:45:00,Cochabamba,CAM-23,CHO-041,51,,72,82.8,0,0,0,cantidad_entregada,True
6334,ORD-2026-06334,CLI-079,PROD-044,2026-08-04 04:11:00,Tarija,CAM-03,CHO-008,262,262.0,24,19.1,1,1,1,,False
6335,ORD-2026-06335,CLI-100,PROD-017,2026-08-13 22:12:00,Cochabamba,CAM-22,CHO-116,185,185.0,48,33.6,1,1,1,,False
6336,ORD-2026-06336,CLI-037,PROD-030,2026-08-04 10:22:00,Oruro,CAM-24,CHO-119,131,131.0,24,21.6,1,1,1,,False
6337,ORD-2026-06337,CLI-072,PROD-024,2026-08-07 21:32:00,Cochabamba,CAM-08,CHO-138,132,132.0,24,23.0,1,1,1,,False
6338,ORD-2026-06338,CLI-025,PROD-052,2026-08-14 16:44:00,La Paz,CAM-09,CHO-134,335,335.0,72,78.5,0,1,0,,False
6339,ORD-2026-06339,CLI-046,PROD-040,2026-08-07 01:58:00,Cochabamba,CAM-01,CHO-116,355,355.0,24,17.1,1,1,1,,False
6340,ORD-2026-06340,CLI-042,PROD-056,2026-08-14 02:08:00,Oruro,CAM-05,CHO-022,64,47.0,24,25.5,0,0,0,,False
6341,ORD-2026-06341,CLI-062,PROD-022,2026-08-20 10:08:00,Tarija,CAM-26,CHO-056,227,227.0,24,16.8,1,1,1,,False
6342,ORD-2026-06342,CLI-096,PROD-026,2026-08-08 17:21:00,Oruro,CAM-02,CHO-098,241,241.0,24,13.9,1,1,1,,False
6343,ORD-2026-06343,CLI-041,PROD-042,2026-08-10 07:09:00,Tarija,CAM-26,CHO-008,228,228.0,24,15.1,1,1,1,,False
6344,ORD-2026-06344,CLI-083,PROD-056,2026-08-18 10:45:00,Oruro,CAM-05,CHO-119,88,88.0,24,12.5,1,1,1,,False
6345,ORD-2026-06345,CLI-092,PROD-004,2026-08-05 19:21:00,La Paz,CAM-15,CHO-027,347,347.0,72,72.9,0,1,0,,False
6346,ORD-2026-06346,CLI-007,PROD-038,2026-08-25 02:38:00,Cochabamba,CAM-22,CHO-047,122,122.0,72,68.3,1,1,1,,False
6347,ORD-2026-06347,CLI-056,PROD-034,2026-08-21 02:42:00,Oruro,CAM-05,CHO-051,275,275.0,24,20.1,1,1,1,,False
6348,ORD-2026-06348,CLI-022,PROD-002,2026-08-20 20:07:00,Santa Cruz,CAM-20,CHO-059,365,346.0,48,46.0,1,0,0,,False
6349,ORD-2026-06349,CLI-085,PROD-051,2026-08-09 10:24:00,Tarija,CAM-03,CHO-009,259,259.0,24,9.3,1,1,1,,False
6350,ORD-2026-06350,CLI-075,PROD-034,2026-08-09 23:13:00,La Paz,CAM-15,CHO-107,490,484.0,48,41.7,1,0,0,,False
6351,ORD-2026-06351,CLI-076,PROD-031,2026-08-12 05:42:00,Oruro,CAM-24,CHO-118,122,122.0,24,17.8,1,1,1,,False
6352,ORD-2026-06352,CLI-073,PROD-008,2026-08-22 21:01:00,Oruro,CAM-05,CHO-098,317,317.0,24,15.8,1,1,1,,False
6353,ORD-2026-06353,CLI-051,PROD-011,2026-08-23 18:11:00,La Paz,CAM-28,CHO-005,258,258.0,24,13.3,1,1,1,,False
6354,ORD-2026-06354,CLI-073,PROD-046,2026-08-22 01:19:00,Santa Cruz,CAM-25,CHO-078,378,378.0,48,42.6,1,1,1,,False
6355,ORD-2026-06355,CLI-033,PROD-001,2026-08-10 05:03:00,Oruro,CAM-05,CHO-098,21,21.0,24,26.2,0,1,0,,False
6356,ORD-2026-06356,CLI-098,PROD-019,2026-08-22 13:29:00,Tarija,CAM-26,CHO-044,308,308.0,24,14.6,1,1,1,,False
6357,ORD-2026-06357,CLI-009,PROD-029,2026-08-28 05:00:00,Santa Cruz,CAM-06,CHO-075,486,486.0,48,54.0,0,1,0,,False
6358,ORD-2026-06358,CLI-062,PROD-037,2026-08-19 02:37:00,La Paz,CAM-30,CHO-007,411,411.0,48,35.2,1,1,1,,False
6359,ORD-2026-06359,CLI-026,PROD-008,2026-08-21 15:33:00,Oruro,CAM-05,CHO-067,416,416.0,24,17.9,1,1,1,,False
6360,ORD-2026-06360,CLI-085,PROD-054,2026-08-26 09:18:00,Santa Cruz,CAM-20,CHO-101,62,62.0,24,21.2,1,1,1,,False
6361,ORD-2026-06361,CLI-032,PROD-006,2026-08-02 04:42:00,Oruro,CAM-16,CHO-038,114,114.0,72,65.0,1,1,1,,False
6362,ORD-2026-06362,CLI-048,PROD-018,2026-08-30 22:20:00,Cochabamba,CAM-01,CHO-073,496,496.0,24,16.7,1,1,1,,False
6363,ORD-2026-06363,CLI-091,PROD-059,2026-08-30 00:09:00,Tarija,CAM-03,CHO-105,241,241.0,24,14.4,1,1,1,,False
6364,ORD-2026-06364,CLI-036,PROD-049,2026-08-08 13:24:00,Oruro,CAM-05,CHO-144,149,149.0,48,44.2,1,1,1,,False
