fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_estado,timestamp_motivo,viaje_id_estado,viaje_id_motivo,order_id_estado,order_id_motivo,camion_id_estado,camion_id_motivo,producto_id_estado,producto_id_motivo,temperatura_cabina_c_estado,temperatura_cabina_c_motivo,temp_unit_estado,temp_unit_motivo,humedad_cabina_pct_estado,humedad_cabina_pct_motivo,desviacion_termica_flag_estado,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_estado,desviacion_proximos_60min_flag_motivo,cantidad_problemas,en_cuarentena,severidad_maxima,columnas_con_problemas,motivos_fila,zona_horaria_origen,version_diagnostico,sha256_bronze,acciones_tratamiento,motivos_tratamiento,camion_id_tratado,temp_unit_tratado,temperatura_cabina_c_tratada,humedad_cabina_pct_tratada,timestamp_utc,temperatura_imputada,humedad_imputada,motivo_cuarentena_final,en_cuarentena_final,decision_tratamiento,umbral_producto_evaluable,flag_termico_coherente,apta_kpi_termico,apta_objetivo_60min
23279,2026-08-25 13:14:00,VIA-00970,ORD-2026-00258,CAM-04,PROD-057,19.62,C,54.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-04,C,19.62,54.6,2026-08-25T17:14:00Z,False,False,,False,TRATADO,True,True,True,True
23280,2026-08-25 13:44:00,VIA-00970,ORD-2026-00258,CAM-04,PROD-057,20.38,C,60.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-04,C,20.38,60.9,2026-08-25T17:44:00Z,False,False,,False,TRATADO,True,True,True,True
23281,2026-08-08 04:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,19.7,C,48.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,19.7,48.2,2026-08-08T08:20:00Z,False,False,,False,TRATADO,True,True,True,True
23282,2026-08-08 04:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,21.28,C,49.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,21.28,49.6,2026-08-08T08:50:00Z,False,False,,False,TRATADO,True,True,True,True
23283,2026-08-08 05:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,21.17,C,52.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,21.17,52.3,2026-08-08T09:20:00Z,False,False,,False,TRATADO,True,True,True,True
23284,2026-08-08 05:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,21.32,C,57.5,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,21.32,57.5,2026-08-08T09:50:00Z,False,False,,False,TRATADO,True,True,True,True
23285,2026-08-08 06:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,18.26,C,45.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,18.26,45.6,2026-08-08T10:20:00Z,False,False,,False,TRATADO,True,True,True,True
23286,2026-08-08 06:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,18.6,C,51.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,18.6,51.6,2026-08-08T10:50:00Z,False,False,,False,TRATADO,True,True,True,True
23287,2026-08-08 07:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,20.02,C,39.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.02,39.3,2026-08-08T11:20:00Z,False,False,,False,TRATADO,True,True,True,True
23288,2026-08-08 07:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,22.86,C,58.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,22.86,58.7,2026-08-08T11:50:00Z,False,False,,False,TRATADO,True,True,True,True
23289,2026-08-08 08:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,17.85,C,40.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,17.85,40.4,2026-08-08T12:20:00Z,False,False,,False,TRATADO,True,True,True,True
23290,2026-08-08 08:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,17.4,C,50.0,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,17.4,50.0,2026-08-08T12:50:00Z,False,False,,False,TRATADO,True,True,True,True
23291,2026-08-08 09:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,17.95,C,48.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,17.95,48.1,2026-08-08T13:20:00Z,False,False,,False,TRATADO,True,True,True,True
23292,2026-08-08 09:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,20.81,C,52.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.81,52.8,2026-08-08T13:50:00Z,False,False,,False,TRATADO,True,True,True,True
23293,2026-08-08 10:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,18.79,C,44.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,18.79,44.6,2026-08-08T14:20:00Z,False,False,,False,TRATADO,True,True,True,True
23294,2026-08-08 10:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,20.82,C,50.7,0,1,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.82,50.7,2026-08-08T14:50:00Z,False,False,,False,TRATADO,True,True,True,True
23295,2026-08-08 11:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,24.45,C,35.8,0,1,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,24.45,35.8,2026-08-08T15:20:00Z,False,False,,False,TRATADO,True,True,True,True
23296,2026-08-08 11:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,25.53,C,44.7,1,1,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,25.53,44.7,2026-08-08T15:50:00Z,False,False,,False,TRATADO,True,True,True,True
23297,2026-08-08 12:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,26.02,C,49.6,1,1,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,26.02,49.6,2026-08-08T16:20:00Z,False,False,,False,TRATADO,True,True,True,True
23298,2026-08-08 12:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,29.27,C,49.2,1,1,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,29.27,49.2,2026-08-08T16:50:00Z,False,False,,False,TRATADO,True,True,True,True
23299,2026-08-08 13:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,25.83,C,50.3,1,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,25.83,50.3,2026-08-08T17:20:00Z,False,False,,False,TRATADO,True,True,True,True
23300,2026-08-08 13:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,20.94,C,49.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.94,49.8,2026-08-08T17:50:00Z,False,False,,False,TRATADO,True,True,True,True
23301,2026-08-08 14:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,20.22,C,47.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,20.22,47.8,2026-08-08T18:20:00Z,False,False,,False,TRATADO,True,True,True,True
23302,2026-08-08 14:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,21.65,C,47.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,21.65,47.2,2026-08-08T18:50:00Z,False,False,,False,TRATADO,True,True,True,True
23303,2026-08-08 15:20:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,22.29,C,43.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,22.29,43.2,2026-08-08T19:20:00Z,False,False,,False,TRATADO,True,True,True,True
23304,2026-08-08 15:50:00,VIA-00971,ORD-2026-00295,CAM-16,PROD-032,16.94,C,47.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-16,C,16.94,47.7,2026-08-08T19:50:00Z,False,False,,False,TRATADO,True,True,True,True
23305,2026-08-13 17:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,20.54,C,53.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,20.54,53.3,2026-08-13T21:03:00Z,False,False,,False,TRATADO,True,True,True,True
23306,2026-08-13 17:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,21.56,C,45.0,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,21.56,45.0,2026-08-13T21:33:00Z,False,False,,False,TRATADO,True,True,True,True
23307,2026-08-13 18:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,21.2,C,40.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,21.2,40.9,2026-08-13T22:03:00Z,False,False,,False,TRATADO,True,True,True,True
23308,2026-08-13 18:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,15.07,C,57.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,15.07,57.3,2026-08-13T22:33:00Z,False,False,,False,TRATADO,True,True,True,True
23309,2026-08-13 19:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,18.98,C,66.2,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,18.98,66.2,2026-08-13T23:03:00Z,False,False,,False,TRATADO,True,True,True,True
23310,2026-08-13 19:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,18.75,C,37.0,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,18.75,37.0,2026-08-13T23:33:00Z,False,False,,False,TRATADO,True,True,True,True
23311,2026-08-13 20:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,21.82,C,51.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,21.82,51.9,2026-08-14T00:03:00Z,False,False,,False,TRATADO,True,True,True,True
23312,2026-08-13 20:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,20.92,C,38.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,20.92,38.6,2026-08-14T00:33:00Z,False,False,,False,TRATADO,True,True,True,True
23313,2026-08-13 21:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,20.13,C,54.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,20.13,54.3,2026-08-14T01:03:00Z,False,False,,False,TRATADO,True,True,True,True
23314,2026-08-13 21:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,20.04,C,46.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,20.04,46.7,2026-08-14T01:33:00Z,False,False,,False,TRATADO,True,True,True,True
23315,2026-08-13 22:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,24.82,C,54.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,24.82,54.4,2026-08-14T02:03:00Z,False,False,,False,TRATADO,True,True,True,True
23316,2026-08-13 22:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,15.36,C,52.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,15.36,52.9,2026-08-14T02:33:00Z,False,False,,False,TRATADO,True,True,True,True
23317,2026-08-13 23:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,19.12,C,53.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,19.12,53.9,2026-08-14T03:03:00Z,False,False,,False,TRATADO,True,True,True,True
23318,2026-08-13 23:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,24.42,C,48.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,24.42,48.6,2026-08-14T03:33:00Z,False,False,,False,TRATADO,True,True,True,True
23319,2026-08-14 00:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,22.37,C,34.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,22.37,34.7,2026-08-14T04:03:00Z,False,False,,False,TRATADO,True,True,True,True
23320,2026-08-14 00:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,20.71,C,48.6,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,20.71,48.6,2026-08-14T04:33:00Z,False,False,,False,TRATADO,True,True,True,True
23321,2026-08-14 01:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,18.93,C,41.3,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,18.93,41.3,2026-08-14T05:03:00Z,False,False,,False,TRATADO,True,True,True,True
23322,2026-08-14 01:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,17.85,C,52.1,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,17.85,52.1,2026-08-14T05:33:00Z,False,False,,False,TRATADO,True,True,True,True
23323,2026-08-14 02:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,18.74,C,42.8,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,18.74,42.8,2026-08-14T06:03:00Z,False,False,,False,TRATADO,True,True,True,True
23324,2026-08-14 02:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,20.47,C,39.9,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,20.47,39.9,2026-08-14T06:33:00Z,False,False,,False,TRATADO,True,True,True,True
23325,2026-08-14 03:03:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,20.73,C,44.7,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,20.73,44.7,2026-08-14T07:03:00Z,False,False,,False,TRATADO,True,True,True,True
23326,2026-08-14 03:33:00,VIA-00972,ORD-2026-02530,CAM-24,PROD-012,23.06,C,45.4,0,0,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,OK,,0,False,OK,,,America/La_Paz,GIAD-M3-S4-IOT-diagnostico-didactico-v1,edb7afe2f7fb836e59fe605d30c88b3b5b13a6d8ab2ec0b37f206a14e58de6bf,DERIVAR_UTC,Timestamp local de Bolivia convertido a UTC,CAM-24,C,23.06,45.4,2026-08-14T07:33:00Z,False,False,,False,TRATADO,True,True,True,True
