fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,order_id_en_cuarentena,order_id_motivo,cliente_id_en_cuarentena,cliente_id_motivo,producto_id_en_cuarentena,producto_id_motivo,fecha_despacho_en_cuarentena,fecha_despacho_motivo,centro_distribucion_en_cuarentena,centro_distribucion_motivo,camion_id_en_cuarentena,camion_id_motivo,chofer_id_en_cuarentena,chofer_id_motivo,cantidad_solicitada_en_cuarentena,cantidad_solicitada_motivo,cantidad_entregada_en_cuarentena,cantidad_entregada_motivo,tiempo_entrega_prometido_hrs_en_cuarentena,tiempo_entrega_prometido_hrs_motivo,tiempo_entrega_real_hrs_en_cuarentena,tiempo_entrega_real_hrs_motivo,otif_on_time_en_cuarentena,otif_on_time_motivo,otif_in_full_en_cuarentena,otif_in_full_motivo,otif_en_cuarentena,otif_motivo,en_cuarentena
6122,ORD-2026-06122,CLI-043,PROD-035,2026-08-06 08:15:00,Cochabamba,CAM-02,CHO-080,202,202.0,24,18.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6123,ORD-2026-06123,CLI-084,PROD-008,2026-08-15 23:55:00,Oruro,CAM-24,CHO-027,215,215.0,48,37.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6124,ORD-2026-06124,CLI-089,PROD-052,2026-08-26 20:14:00,La Paz,CAM-28,CHO-134,140,124.0,24,13.2,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6125,ORD-2026-06125,CLI-091,PROD-058,2026-08-16 23:21:00,La Paz,CAM-15,CHO-064,455,455.0,48,31.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6126,ORD-2026-06126,CLI-078,PROD-036,2026-08-22 06:35:00,Tarija,CAM-19,CHO-119,427,427.0,24,25.8,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6127,ORD-2026-06127,CLI-075,PROD-040,2026-08-05 02:26:00,Santa Cruz,CAM-29,CHO-037,93,93.0,72,50.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6128,ORD-2026-06128,CLI-001,PROD-058,2026-08-24 19:35:00,La Paz,CAM-28,CHO-064,366,366.0,48,39.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6129,ORD-2026-06129,CLI-050,PROD-011,2026-08-21 11:55:00,Santa Cruz,CAM-08,CHO-114,228,228.0,48,42.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6130,ORD-2026-06130,CLI-079,PROD-053,2026-08-06 11:58:00,Tarija,CAM-19,CHO-097,278,278.0,48,49.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6131,ORD-2026-06131,CLI-016,PROD-058,2026-08-19 20:46:00,La Paz,CAM-15,CHO-001,492,492.0,72,61.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6132,ORD-2026-06132,CLI-042,PROD-035,2026-08-11 08:56:00,La Paz,CAM-15,CHO-001,27,27.0,48,41.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6133,ORD-2026-06133,CLI-054,PROD-056,2026-08-10 17:31:00,Santa Cruz,CAM-08,CHO-069,385,372.0,48,38.3,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6134,ORD-2026-06134,CLI-070,PROD-022,2026-08-27 12:10:00,Oruro,CAM-24,CHO-046,87,87.0,24,15.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6135,ORD-2026-06135,CLI-025,PROD-042,2026-08-24 11:14:00,Santa Cruz,CAM-29,CHO-058,124,,72,70.1,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,Valor faltante; Cantidad entregada ausente; no evaluable para KPI OTIF,False,,False,,False,,False,,False,,False
6136,ORD-2026-06136,CLI-022,PROD-008,2026-08-01 07:45:00,La Paz,CAM-15,CHO-124,261,261.0,24,16.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6137,ORD-2026-06137,CLI-058,PROD-014,2026-08-09 16:11:00,Oruro,CAM-20,CHO-046,380,380.0,72,56.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6138,ORD-2026-06138,CLI-036,PROD-004,2026-08-15 07:59:00,Oruro,CAM-24,CHO-038,393,393.0,72,46.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6139,ORD-2026-06139,CLI-068,PROD-044,2026-08-14 10:06:00,La Paz,CAM-15,CHO-134,339,339.0,72,50.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6140,ORD-2026-06140,CLI-066,PROD-041,2026-08-24 10:26:00,Tarija,CAM-26,CHO-010,380,380.0,48,58.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6141,ORD-2026-06141,CLI-057,PROD-008,2026-08-17 17:28:00,La Paz,CAM-15,CHO-110,416,416.0,24,13.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6142,ORD-2026-06142,CLI-010,PROD-050,2026-08-22 19:58:00,Cochabamba,CAM-05,CHO-019,413,413.0,48,35.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6143,ORD-2026-06143,CLI-057,PROD-037,2026-08-23 17:58:00,Tarija,CAM-26,CHO-067,448,448.0,24,12.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6144,ORD-2026-06144,CLI-002,PROD-036,2026-08-08 22:51:00,Cochabamba,CAM-05,CHO-003,125,125.0,72,83.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6145,ORD-2026-06145,CLI-044,PROD-015,2026-08-06 22:08:00,Oruro,CAM-24,CHO-027,272,272.0,48,52.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6146,ORD-2026-06146,CLI-089,PROD-019,2026-08-05 22:37:00,Santa Cruz,CAM-08,CHO-150,449,449.0,24,21.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6147,ORD-2026-06147,CLI-079,PROD-045,2026-08-21 02:22:00,La Paz,CAM-28,CHO-064,418,418.0,72,61.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6148,ORD-2026-06148,CLI-062,PROD-015,2026-08-07 13:01:00,Santa Cruz,CAM-08,CHO-093,208,208.0,24,15.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6149,ORD-2026-06149,CLI-086,PROD-044,2026-08-29 17:27:00,Cochabamba,CAM-01,CHO-016,cincuenta,342.0,24,17.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,True,Valor no numérico,False,,False,,False,,False,,False,,False,,True
6150,ORD-2026-06150,CLI-085,PROD-053,2026-08-10 22:11:00,Oruro,CAM-24,CHO-046,344,344.0,48,38.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6151,ORD-2026-06151,CLI-053,PROD-037,2026-08-25 17:52:00,Cochabamba,CAM-22,CHO-002,296,296.0,24,19.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6152,ORD-2026-06152,CLI-083,PROD-043,2026-08-21 02:56:00,Cochabamba,CAM-25,CHO-062,76,76.0,48,30.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6153,ORD-2026-06153,CLI-090,PROD-053,2026-08-02 15:59:00,Santa Cruz,CAM-08,CHO-069,184,184.0,48,46.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6154,ORD-2026-06154, cli-020 ,PROD-040,2026-08-28 18:23:00,Tarija,CAM-19,CHO-043,366,366.0,72,77.9,0,1,0,False,,True,Formato esperado: CLI-\d{3},False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True
6155,ORD-2026-06155,CLI-063,PROD-055,2026-08-15 14:22:00,Oruro,CAM-20,CHO-066,120,120.0,24,22.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6156,ORD-2026-06156,CLI-010,PROD-024,2026-08-07 04:46:00,Santa Cruz,CAM-23,CHO-090,105,105.0,24,15.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6157,ORD-2026-06157,CLI-062,PROD-060,2026-08-12 10:49:00,La Paz,CAM-28,CHO-126,130,130.0,48,44.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6158,ORD-2026-06158,CLI-013,PROD-009,2026-08-27 08:21:00,Santa Cruz,CAM-08,CHO-129,327,327.0,48,54.8,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6159,ORD-2026-06159,CLI-085,PROD-050,2026-08-07 00:31:00,Santa Cruz,CAM-23,CHO-058,167,153.0,24,18.2,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6160,ORD-2026-06160,CLI-022,PROD-021,2026-08-15 04:57:00,Tarija,CAM-26,CHO-067,185,185.0,48,46.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6161,ORD-2026-06161,CLI-092,PROD-007,2026-08-23 16:51:00,Santa Cruz,CAM-09,CHO-036,28,28.0,48,51.3,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6162,ORD-2026-06162,CLI-008,PROD-014,2026-08-07 01:41:00,Tarija,CAM-26,CHO-005,50,50.0,24,24.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6163,ORD-2026-06163,CLI-003,PROD-022,2026-08-26 07:13:00,Oruro,CAM-20,CHO-038,354,354.0,72,53.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6164,ORD-2026-06164,CLI-076,PROD-009,2026-08-10 01:03:00,La Paz,CAM-15,CHO-134,10,10.0,24,11.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6165,ORD-2026-06165,CLI-087,PROD-013,2026-08-24 09:18:00,Cochabamba,CAM-27,CHO-085,73,73.0,24,17.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6166,ORD-2026-06166,CLI-074,PROD-023,2026-08-09 00:47:00,La Paz,CAM-10,CHO-126,396,396.0,48,39.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6167,ORD-2026-06167,CLI-098,PROD-005,2026-08-09 16:50:00,Oruro,CAM-20,CHO-027,313,313.0,72,45.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6168,ORD-2026-06168,CLI-033,PROD-002,2026-08-09 00:48:00,Oruro,CAM-03,CHO-095,292,292.0,48,32.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6169,ORD-2026-06169,CLI-027,PROD-039,2026-08-06 17:58:00,Tarija,CAM-21,CHO-074,490,490.0,24,22.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6170,ORD-2026-06170,CLI-035,PROD-031,2026-08-04 10:00:00,Cochabamba,CAM-17,CHO-031,135,135.0,24,20.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6171,ORD-2026-06171,CLI-050,PROD-046,2026-08-23 14:09:00,Tarija,CAM-26,CHO-099,453,453.0,72,54.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6172,ORD-2026-06172,CLI-092,PROD-028,2026-08-25 08:30:00,Santa Cruz,CAM-18,CHO-150,412,407.0,48,52.1,0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6173,ORD-2026-06173,CLI-069,PROD-048,2026-08-04 11:44:00,La Paz,CAM-28,CHO-011,429,429.0,24,15.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6174,ORD-2026-06174,CLI-032,PROD-048,2026-08-08 16:59:00,Oruro,CAM-24,CHO-066,27,27.0,48,41.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6175,ORD-2026-06175,CLI-032,PROD-052,2026-08-27 06:18:00,La Paz,CAM-28,CHO-056,323,323.0,48,34.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6176,ORD-2026-06176,CLI-088,PROD-047,2026-08-20 03:54:00,La Paz,CAM-28,CHO-110,240,240.0,48,45.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6177,ORD-2026-06177,CLI-091,PROD-049,2026-08-12 23:00:00,Oruro,CAM-20,CHO-027,335,335.0,24,28.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6178,ORD-2026-06178,CLI-008,PROD-021,2026-08-07 16:29:00,Cochabamba,CAM-25,CHO-148,81,81.0,48,37.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6179,ORD-2026-06179,CLI-007,PROD-001,2026-08-01 01:00:00,La Paz,CAM-10,CHO-134,85,,48,45.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,Valor faltante; Cantidad entregada ausente; no evaluable para KPI OTIF,False,,False,,False,,False,,False,,False
6180,ORD-2026-06180,CLI-013,PROD-026,2026-08-11 02:34:00,Oruro,CAM-24,CHO-027,129,129.0,72,46.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6181,ORD-2026-06181,CLI-039,PROD-043,2026-08-15 14:38:00,Santa Cruz,CAM-08,CHO-139,124,124.0,72,65.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6182,ORD-2026-06182,CLI-037,PROD-060,2026-08-27 20:36:00,Tarija,CAM-26,CHO-010,464,464.0,48,61.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6183,ORD-2026-06183,CLI-058,PROD-016,2026-08-28 11:25:00,Oruro,CAM-24,CHO-027,49,49.0,48,50.8,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6184,ORD-2026-06184,CLI-050,PROD-038,2026-08-26 19:11:00,Cochabamba,CAM-27,CHO-051,69,69.0,48,53.5,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6185,ORD-2026-06185,CLI-057,PROD-048,2026-08-02 19:25:00,La Paz,CAM-10,CHO-101,72,72.0,72,67.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6186,ORD-2026-06186,CLI-019,PROD-005,2026-08-16 00:37:00,Oruro,CAM-24,CHO-095,425,425.0,48,48.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6187,ORD-2026-06187,CLI-004,PROD-056,2026-08-27 23:29:00,Tarija,CAM-26,CHO-059,149,149.0,48,44.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6188,ORD-2026-06188,CLI-002,PROD-051,2026-08-07 16:29:00,Santa Cruz,CAM-08,CHO-052,112,112.0,48,37.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6189,ORD-2026-06189,CLI-053,PROD-022,2026-08-18 19:58:00,La Paz,CAM-15,CHO-006,432,432.0,72,69.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6190,ORD-2026-06190,CLI-009,PROD-049,2026-08-03 19:09:00,Cochabamba,CAM-11,CHO-108,384,384.0,48,48.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6191,ORD-2026-06191,CLI-047,PROD-043,2026-08-02 23:50:00,Cochabamba,CAM-25,CHO-123,436,436.0,24,18.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6192,ORD-2026-06192,CLI-041,PROD-049,2026-08-04 21:12:00,Oruro,CAM-24,CHO-066,384,384.0,48,40.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6193,ORD-2026-06193,CLI-030,PROD-045,2026-08-07 04:06:00,Tarija,CAM-19,CHO-068,306,306.0,24,15.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6194,ORD-2026-06194,CLI-087,PROD-045,2026-08-28 00:13:00,La Paz,CAM-15,CHO-060,156,156.0,24,20.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6195,ORD-2026-06195,CLI-094,PROD-006,2026-08-28 20:42:00,La Paz,CAM-04,CHO-094,365,365.0,72,71.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6196,ORD-2026-06196,CLI-085,PROD-039,2026-08-21 00:49:00,Oruro,CAM-03,CHO-046,57,57.0,72,77.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6197,ORD-2026-06197,CLI-064,PROD-003,2026-08-29 00:53:00,Cochabamba,CAM-06,CHO-057,230,230.0,24,22.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6198,ORD-2026-06198,CLI-045,PROD-014,2026-08-28 00:03:00,La Paz,CAM-12,CHO-011,441,441.0,48,20.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6199,ORD-2026-06199,CLI-040,PROD-026,2026-08-09 20:21:00,Tarija,CAM-19,CHO-074,384,,24,20.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,Valor faltante; Cantidad entregada ausente; no evaluable para KPI OTIF,False,,False,,False,,False,,False,,False
6200,ORD-2026-06200,CLI-070,PROD-055,2026-08-22 06:28:00,Cochabamba,CAM-13,CHO-108,446,437.0,24,18.6,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6201,ORD-2026-06201,CLI-041,PROD-014,2026-08-23 08:16:00,La Paz,CAM-15,CHO-001,438,438.0,24,23.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6202,ORD-2026-06202,CLI-021,PROD-057,2026-08-18 12:07:00,Cochabamba,CAM-30,CHO-080,262,262.0,24,18.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6203,ORD-2026-06203,CLI-076,PROD-018,2026-08-22 11:06:00,La Paz,CAM-15,CHO-054,122,122.0,48,45.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6204,ORD-2026-06204,CLI-079,PROD-020,2026-08-24 23:27:00,Oruro,CAM-20,CHO-038,18,18.0,48,40.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6205,ORD-2026-06205,CLI-010,PROD-040,2026-08-25 20:40:00,Santa Cruz,CAM-08,CHO-138,39,39.0,24,19.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6206,ORD-2026-06206,CLI-069,PROD-031,2026-08-29 14:14:00,Oruro,CAM-16,CHO-066,30,30.0,24,13.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6207,ORD-2026-06207,CLI-020,PROD-026,2026-08-15 10:37:00,Santa Cruz,CAM-08,CHO-034,38,38.0,48,43.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6208,ORD-2026-06208,CLI-064,PROD-005,2026-08-14 22:14:00,La Paz,CAM-04,CHO-147,111,111.0,48,47.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6209,ORD-2026-06209,CLI-073,PROD-057,2026-08-05 21:28:00,Cochabamba,CAM-05,CHO-051,33,33.0,24,25.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6210,ORD-2026-06210,CLI-078,PROD-017,2026-08-25 12:25:00,Santa Cruz,CAM-08,CHO-127,317,317.0,48,41.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6211,ORD-2026-06211,CLI-030,PROD-037,2026-08-26 09:10:00,La Paz,CAM-28,CHO-054,207,207.0,48,51.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6212,ORD-2026-06212,CLI-079,PROD-037,2026-08-06 15:15:00,Santa Cruz,CAM-08,CHO-037,92,92.0,24,9.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6213,ORD-2026-06213,CLI-018,PROD-019,2026-08-02 01:25:00,La Paz,CAM-28,CHO-011,275,275.0,72,67.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6214,ORD-2026-06214,CLI-052,PROD-031,2026-08-16 10:35:00,Santa Cruz,CAM-08,CHO-030,180,180.0,72,56.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6215,ORD-2026-06215,CLI-001,PROD-048,2026-08-06 14:04:00,Santa Cruz,CAM-29,CHO-137,441,441.0,24,24.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6216,ORD-2026-06216,CLI-048,PROD-049,2026-08-14 09:46:00,Cochabamba,CAM-02,CHO-120,420,404.0,24,16.7,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6217,ORD-2026-06217,CLI-052,PROD-024,2026-08-26 03:31:00,La Paz,CAM-07,CHO-126,52,52.0,72,77.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6218,ORD-2026-06218,CLI-016,PROD-025,2026-08-28 22:39:00,Santa Cruz,CAM-08,CHO-036,305,305.0,72,71.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6219,ORD-2026-06219,CLI-061,PROD-055,2026-08-20 22:49:00,Cochabamba,CAM-22,CHO-128,149,149.0,24,17.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6220,ORD-2026-06220,CLI-025,PROD-031,2026-08-13 17:11:00,Santa Cruz,CAM-18,CHO-113,480,480.0,48,45.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6221,ORD-2026-06221,CLI-047,PROD-060,2026-08-26 05:23:00,Santa Cruz,CAM-08,CHO-036,335,335.0,48,48.4,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
6222,ORD-2026-06222,CLI-086,PROD-042,2026-08-29 03:29:00,Cochabamba,CAM-02,CHO-148,287,287.0,24,25.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
